text,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id,created_at,in_reply_to_user_id,author_id,id
"@Dogeon_Official @AvStarCapital @enjinstarter @KangarooCap @FOMOcraft @avalancheavax @avalabsofficial @AVATAR_AVAX @avaxholic @Avax_News oh nice, good bois #CryptoAvengers",0,0,0,0,1468085640591921152,2021-12-15T02:24:55.000Z,1436616419966283785,2222518039,1470942918148079623
@beeple I'll call you back in 1.5 years. And you will see the deplorable state of @avalancheavax https://t.co/1Er8Akxk99,0,1,0,0,1470942416895102978,2021-12-15T02:22:55.000Z,34097500,1204376885419008011,1470942416895102978
"Why waste money on fees? Use $RUG DEX, the lowest cost fees. $AVAX $MIM @avalancheavax @RUGenerous https://t.co/npNvxcrB2K",2,1,10,0,1470940483073589251,2021-12-15T02:15:14.000Z,,1459973464501149699,1470940483073589251
"12.14
FUTUREPROOF Web3 Daily Report
-by @DepecheNode_ 

-@RTFKTstudios CloneX volume &gt;40,000 ETH in last week 💰
-@a16z invests in @PleasrDAO
-Solana Ventures launches $150M fund 
-@ftx_us signs NFT deal w/ Golden State Warriors
-@avalancheavax adding native $USDC to its network",2,1,11,0,1470938207256731652,2021-12-15T02:06:11.000Z,,1430022500965134338,1470938207256731652
"@CoinF_io @PancakeSwap @binance @RichQuack @GoGalaGames @SuperRare @SushiSwap @0xPolygon @SugarBounceNSFW @RmrkApp @RaydiumProtocol @solanium_io @avalancheavax @AvalaunchApp @polkastarter @DIAdata_org @Polkadot @solana Honestly, honored to be in such good company.",0,0,2,0,1470936647973974018,2021-12-15T02:00:46.000Z,1006360215170703365,1330644600801865728,1470936841515905024
"Projects with highest social engagement 🚀🚀🚀

@PancakeSwap @binance @RichQuack @GoGalaGames @SuperRare @SushiSwap @0xPolygon @SugarBounceNSFW @RmrkApp @RaydiumProtocol @solanium_io @avalancheavax @pangolindex @AvalaunchApp @polkastarter @DIAdata_org @Polkadot @solana 

#CoinF https://t.co/hmo2fXuGCm",2,2,23,0,1470936647973974018,2021-12-15T02:00:00.000Z,,1006360215170703365,1470936647973974018
@DefiDrew @circlepay @avalancheavax @kevinsekniqi @el33th4xor @traderjoe_xyz @BenqiFinance @CurveFinance Use this: https://t.co/B9INOrvQNo,0,0,2,0,1470733307696537611,2021-12-15T01:59:36.000Z,391256058,1368372177301602304,1470936547541323776
"@Colonylab @StanSidik @avalancheavax @ElieRest DELISH FINANCE 
THE NEXT BSC X100 GAME
PRIVATE SALE #LIVE 
PRESALE 17 DEC ON #PINKSALE 
#LOW CAP ,KYC,DOXED 💥

✅NFT Marketplace
✅CEX &amp; DEX Exchange
✅Lending Platform

JOIN OUR NEW FAMILY NOW 🔥

https://t.co/JYVxIdeyMa",1,0,1,0,1470775666643775498,2021-12-15T01:55:06.000Z,1420528252494532609,1404726429519171584,1470935416903712769
"@jayks17 @avalancheavax They also hoover out untold millions by arbing our transactions:

https://t.co/TXffoTSAqe",0,0,0,0,1469336272997081088,2021-12-15T01:52:27.000Z,1004339517799698434,15058542,1470934749694857221
"@GalaxyGoggleDAO @avalancheavax why is there no ""vetting"" of projects before they on board @avax rug pull after rug pull 
You dont hear of this many rug pulls on @solana",0,0,1,0,1470851828053118993,2021-12-15T01:52:15.000Z,1465035021518098432,1451031665824841733,1470934697911853057
"@circlepay @avalancheavax whats the process for converting $USDC.e to native $USDC?

@kevinsekniqi @el33th4xor @traderjoe_xyz @BenqiFinance @CurveFinance",0,2,5,0,1470733307696537611,2021-12-15T01:49:04.000Z,2151686839,391256058,1470933899270258688
@Avalanche_Space @Defrost_Finance @partyswapdex @circlepay @avalancheavax @traderjoe_xyz @chainlink @YDragons_ @AxialDeFi @AVME_IO Look who's making some headlines now. Huge congrats @YDragons_ and @AxialDeFi. Can you share with us what to expect from you soon?,0,0,1,0,1470916792994332673,2021-12-15T01:45:50.000Z,1409531617773723650,1455402756626272259,1470933082106568704
"@JackNiewold Very professional. Please could you kindly have a look at $QI @QiDaoProtocol, MakerDAO like $MAI stable coin protocol. It's multichain @0xPolygon @avalancheavax @FantomFDN and coming to @harmonyprotocol and @MoonriverNW as well.",0,0,0,0,1450880516908064775,2021-12-15T01:41:25.000Z,1256669514042875904,999441499782758400,1470931972478308359
@Avalanche_Space @Defrost_Finance @partyswapdex @circlepay @avalancheavax @traderjoe_xyz @chainlink @YDragons_ @AxialDeFi @AVME_IO Tha @Avalanche_Space  brought here the best platforms that surely everyone will be benifited! The @Defrost_Finance  launch his #Supevault  token!,0,0,0,0,1470916792994332673,2021-12-15T01:41:16.000Z,1409531617773723650,1435175024378277890,1470931934666969091
"@revol_space @Wonderland_fi @danielesesta @avalancheavax Feels likes Daniele's star is fading. $GG has a good culture and momentum in their first couple weeks.  Maybe they will fill the $time void. I love $time and hope they can comeback too, but all this is pretty serious.",0,1,6,0,1470809401057431552,2021-12-15T01:39:03.000Z,1347690074880659457,1342969668554747904,1470931376576901123
@Avalanche_Space @Defrost_Finance @partyswapdex @circlepay @avalancheavax @traderjoe_xyz @chainlink @YDragons_ @AxialDeFi @AVME_IO We can trade $Melt . Thabks for the keeps gathering strength is helping the developers to build it.,0,0,0,0,1470916792994332673,2021-12-15T01:38:36.000Z,1409531617773723650,1442004431348715523,1470931263884173313
@MarcosPardini2 @Shibtoken @avalancheavax @shibainuart @ShytoshiKusama Did the search and finded nothing.,0,0,0,0,1470911857816973312,2021-12-15T01:37:41.000Z,1388210472047058946,3403239652,1470931033629548547
@marenaltman @freyafoxtv @jayks17 @avalancheavax tired of waiting around.,0,1,0,0,1470785199109808129,2021-12-15T01:35:04.000Z,1457305928,1342969668554747904,1470930373668446210
@Avalanche_Space @circlepay @avalancheavax Through this platform the payment system they have will be fastest thank you @Circlepay for improviding this helpful things with @Avalancheavax more projects to come!!,0,0,0,0,1470807255700602881,2021-12-15T01:34:31.000Z,1409531617773723650,1424301179916361731,1470930234480345088
"@avalancheavax @Collectparticle This Space was excellent, @jayks17, @shingolavine, @GouzerLoic, &amp; @haroldeytan! The #Banksy drop is big and this was really helpfully insightful 💁

We picked out the best bits for you to hear here!
⬇️⬇️⬇️

https://t.co/FPwDemmdt0

⬆️⬆️⬆️",0,0,1,0,1470892659187150849,2021-12-15T01:34:09.000Z,1055894724245155841,1435735507317792771,1470930144416120842
"@itsnhoy21 @Sid_Sayx @avalancheavax 💎🐶 @FLOKI_DADDY 🐶💎

✅ Coin Gecko Application submitted
✅Ownership Renounced
✅MC $7k to $70k (3 days)

    Tokenomic Features
🤲 6% Reflections to holders
💦 2% Auto Liquidity
💲 2% Marketing

#flokidaddy #100xgem #100xgems

🪢Telegram group: https://t.co/45GhUHOTl4",0,0,0,0,1470702866583232517,2021-12-15T01:33:02.000Z,1235172523496497153,1399391728629534722,1470929862982770690
@Life_DAO @AVAXDaily @avalancheavax @GigaChadAVX @CerbyToken @Tornadao_fi @SnowbankDAO @BrigFinance @OlympusDAO why is price of the coin going down then? shouldnt it be going up if market cap is up?,0,0,0,0,1470609767475388421,2021-12-15T01:28:20.000Z,1461655490820288514,862349637382017024,1470928678297219076
"@coinbase @avalancheavax Congrats to the @Dream1Token team for their upcoming launch!

#tokenlaunch #lotto #charity #Dream1token #Dream1 https://t.co/gNQYVC1K23",0,0,0,0,1470482322977873920,2021-12-15T01:27:19.000Z,574032254,468253789,1470928424306761729
@CoinDesk @avalancheavax @IanAllison123 Great news! I like the way I just wake up and avalanche keeps evolving,0,0,4,0,1470725780330192896,2021-12-15T01:26:53.000Z,1333467482,1469386694583627778,1470928315548590083
"@RoboWolf8 @traderjoe_xyz @AnyswapNetwork @avalancheavax Congrats #WSPP Avax launched on TraderJoe Dex...🥳🥳🥳

#ABS 🌟
#WSPP 🐺
#GWSPP 💎
#ToTheMoon 🔥
🚀🚀🚀🚀🚀

👉 @RoboWolf8
👉 https://t.co/OSnf5r5IYQ

CertiK, Blue Check Mark S/C, Token DeFi, NFTs DeFi, NFTs Market Place, GameFi Metaverse, 5 Networks https://t.co/g6ff3nm7CD",1,0,1,0,1470920015297888261,2021-12-15T01:21:53.000Z,1345350094174834694,1433084245539311624,1470927058540793864
@avalancheavax #AVAX ~ Bullish falling wedge https://t.co/j3NH6BkPrD,0,0,0,0,1470926943390363649,2021-12-15T01:21:26.000Z,1055894724245155841,1193735759334797312,1470926943390363649
@avalancheavax @circlepay CONGRATS TO #Avalanche TEAM!! 🥳,0,0,2,0,1470726766973050884,2021-12-15T01:19:43.000Z,1055894724245155841,1469293190142377989,1470926510261477384
@el33th4xor @avalancheavax Let's ride the bull train #AVAX bros💪🏻 Wagmi. https://t.co/yF5FLPoPiq,4,0,6,0,1470771638551601152,2021-12-15T01:17:34.000Z,399412477,1469386694583627778,1470925971889000448
@el33th4xor @avalancheavax THIS IS BEAUTIFUL!!🥰 KEEP GOING SWEETIES😃 #AVAX #Avalanche,0,0,1,0,1470771638551601152,2021-12-15T01:11:52.000Z,399412477,1469293190142377989,1470924536119967747
@jayks17 @avalancheavax GREAT JOB SWEETIES!! KEEP GOING😃😄 #AVAX #Avalanche,0,0,0,0,1470785199109808129,2021-12-15T01:08:22.000Z,1004339517799698434,1469293190142377989,1470923656444497923
@el33th4xor @avalancheavax 🤔when? more compatibility with rust?,0,0,1,0,1470771638551601152,2021-12-15T01:06:41.000Z,399412477,1430697966457835525,1470923233599889415
@traderjoe_xyz @avalancheavax @circlepay Keep being a centralized tool 👍👍,0,0,0,0,1470726766973050884,2021-12-15T01:05:41.000Z,1380341547154083844,1393054843506368512,1470922979303329792
@jayks17 @avalancheavax ayoooo love to see it,0,0,1,0,1470785199109808129,2021-12-15T01:03:32.000Z,1004339517799698434,2290693434,1470922439383261187
"@dypfinance @avalancheavax @BinanceChain @PancakeSwap @pangolindex Sparklab v1.2 ❤️‍🔥❤️‍🔥
- Sniper, Can snipe on Phone
- Certik audit ✔️
- Contract creator,where everyone can easily make their own token!
- The sniper is free,just hold 200k token
#Sparklab #SNIPER #PORTFOLIOTRACKER #CONTRACTSCANNER #BSCGEM 
https://t.co/e5SevDTCpZ @SparkLab3 https://t.co/8R1PHUZbk1",0,0,0,0,1470730289899048977,2021-12-15T01:03:21.000Z,1308507112218284032,1384828177948700674,1470922391739985920
"@dypfinance @avalancheavax @pangolindex Sparklab v1.2 ❤️‍🔥❤️‍🔥
- Sniper, Can snipe on Phone
- Certik audit ✔️
- Contract creator,where everyone can easily make their own token!
- The sniper is free,just hold 200k token
#Sparklab #SNIPER #PORTFOLIOTRACKER #CONTRACTSCANNER #BSCGEM 
https://t.co/e5SevDTCpZ @SparkLab3 https://t.co/qahLvJ99jD",0,0,0,0,1468652091799482378,2021-12-15T01:03:14.000Z,1308507112218284032,1384828177948700674,1470922363017437188
@traderjoe_xyz @CryptoFru @avalancheavax @circlepay Nah your 🗑️,0,0,0,0,1470726766973050884,2021-12-15T01:02:36.000Z,1380341547154083844,1393054843506368512,1470922205336780803
@traderjoe_xyz @avalancheavax @circlepay 🐸 taking the side of Wonderland and MIM you are a Dex @danielesesta is the brains to defi 2.0 get off your pedestal also change your name or you're going to get sued by trader Joe's,0,0,0,0,1470726766973050884,2021-12-15T01:01:59.000Z,1380341547154083844,1393054843506368512,1470922050306863107
"#PUMP $SMRTr 

Think of it as a gateway to $JADE on the @avalancheavax chain! 

$FLF future launchpad grassroot built.. fuck VC's

@JadeProtocol @0xSmartCoin https://t.co/Vzo2ZR3JRW",0,1,2,0,1470921982057365504,2021-12-15T01:01:43.000Z,,719783610,1470921982057365504
"@avalancheavax @Collectparticle No, they don't play chess, they just wonder what his wooden pieces are for.",0,0,0,0,1470892659187150849,2021-12-15T01:01:13.000Z,1204376885419008011,1204376885419008011,1470921854206586888
"@genwilliams @TEngelking93 @NWSL @investvoyager @OLReign @BlackFutureWA @avalancheavax @Collectparticle I believe they said that their network requires about the same amount of energy as a 12 house block to run each year. (Or 12 blocks if I am mistaken, but they are one of the pioneers in a clean energy crypto. If it's any interest to you.)",0,0,1,0,1470736759348772865,2021-12-15T01:00:23.000Z,49323025,49323025,1470921646416576514
@markcollins824 @AVAXDaily @avalancheavax @GigaChadAVX @CerbyToken @Tornadao_fi @SnowbankDAO @BrigFinance @OlympusDAO Because a lot of people are staking right now,0,1,0,0,1470609767475388421,2021-12-15T00:59:52.000Z,862349637382017024,1461655490820288514,1470921514589507592
"@RoboWolf8 @traderjoe_xyz @AnyswapNetwork @avalancheavax 🏎 RARI GAMES 

🚀 First #P2E #Metaverse racing game - Private Sale 12/19/21🏁

✅ 8% #BNB  Rewards
✅ Audit Incoming
✅ Streaming Network
✅ #RARIVERSE + #NFT Collectables
https://t.co/Fwmm3cD8Bx
https://t.co/zWdvijt8CS

#PRESALE #Play2Earn #PlayToEarn #BSC  #BSCGems #NFT $RARI https://t.co/hUSGpkfTTh",0,0,0,0,1470920015297888261,2021-12-15T00:59:22.000Z,1345350094174834694,40675454,1470921390110871552
"@genwilliams @TEngelking93 @NWSL @investvoyager @OLReign @BlackFutureWA I felt it might be good to point out, as they just had a Twitter Spaces, @avalancheavax is another type of Blockchain, which @investvoyager and @Collectparticle are associated with, and they arr very conscious of their carbon footprint.",0,1,1,0,1470736759348772865,2021-12-15T00:58:27.000Z,15238029,49323025,1470921158837088260
"@RoboWolf8 @traderjoe_xyz @AnyswapNetwork @avalancheavax hello sir, my project is experiencing a rapid increase. if you buy my nft project you will get 1 nft for 0.01 eth. let's help improve our community thank you. please visit our opensea page to see our projects.

https://t.co/RYnnXUYMQc",0,0,0,0,1470920015297888261,2021-12-15T00:56:20.000Z,1345350094174834694,174947122,1470920628731473923
"@RoboWolf8 @traderjoe_xyz @AnyswapNetwork @avalancheavax 0x1F7569d1368D94fDc2B5C2D2B6B7bFD98B8F4475
gift me please",0,0,0,0,1470920015297888261,2021-12-15T00:55:00.000Z,1345350094174834694,1157468735978037248,1470920291681542154
"@chainlink @avalancheavax @traderjoe_xyz https://t.co/bqRerZoqJs
Making a big chance towards your achievement and purpose of having great opportunity to make your dreams come true is by working hard to it and having a new lifestyle
CLICK THE COMPANY OFFICIAL WEBSITE LINK AND REGISTER 🗝️🗝️🗝️🗝️🗝️🗝️
https://t.co/bqRerZoqJs https://t.co/odMD0QSadE",0,0,0,0,1470560922280288266,2021-12-15T00:54:40.000Z,1530530365,1319376041912242195,1470920209263304710
"@RoboWolf8 @traderjoe_xyz @AnyswapNetwork @avalancheavax Hi, would you be interested in promoting your NFT project?
Contact me on twitter at @SeniorNFT for further details😊",0,0,0,0,1470920015297888261,2021-12-15T00:54:37.000Z,1345350094174834694,1438544178032545798,1470920193887064064
"@itsnhoy21 @GemsFinderr @avalancheavax 💎🐶 @FLOKI_DADDY 🐶💎

✅ Coin Gecko Application submitted
✅Ownership Renounced
✅MC $7k to $70k (3 days)

    Tokenomic Features
🤲 6% Reflections to holders
💦 2% Auto Liquidity
💲 2% Marketing

#flokidaddy #100xgem #100xgems

🪢Telegram group: https://t.co/45GhUHOTl4",0,0,1,0,1470353188578598919,2021-12-15T00:52:33.000Z,1235172523496497153,1399391728629534722,1470919673856536582
@lolsrslywtfnow @sw4g_ct @avalancheavax @SushiSwap Isn't everyone supposed to be treated equally in DeFi?,0,1,1,0,1470576578547662858,2021-12-15T00:52:07.000Z,806771844,104491464,1470919565127270402
@sw4g_ct @avalancheavax @SushiSwap Sold $TIME amd not buying back anymore.,0,1,1,0,1470576578547662858,2021-12-15T00:50:55.000Z,822516153956216832,104491464,1470919262659223553
@Avalanche_Space @circlepay @avalancheavax This will become a becoming the leading digital currency.,0,0,0,0,1470807255700602881,2021-12-15T00:49:56.000Z,1409531617773723650,1442004431348715523,1470919015161761795
@lolsrslywtfnow @sw4g_ct @avalancheavax @SushiSwap @sevendown3  ^^^ this guy gets it,0,0,0,0,1470576578547662858,2021-12-15T00:47:10.000Z,806771844,183601075,1470918318441877508
"@Natasha_is_back @bneiluj @avalancheavax @CurveFinance @AaveAave Come to the discord or telegram, and we will help you! Best Stable coin APYs in the market!",0,0,0,0,1470780270865522691,2021-12-15T00:46:25.000Z,1469422600992563206,1387401223129735168,1470918132319629314
@bcmhunt @avalancheavax When @cronos_chain ?,0,0,0,0,1470910091712892928,2021-12-15T00:45:47.000Z,1432874358515453959,1463664488,1470917972411748352
"@AVAXDaily @Life_DAO @avalancheavax @GigaChadAVX @CerbyToken @Tornadao_fi @SnowbankDAO @BrigFinance @OlympusDAO you said 5 day roi would be at 100% until the 25th december? its at 89% now, why???",0,2,0,0,1470609767475388421,2021-12-15T00:45:41.000Z,1390321458140778499,862349637382017024,1470917948151894033
"AvalancheSpace Daily Digest
12/14/2021

💟@Defrost_Finance #SuperVault

💟@Partyswapdex #NFT collection litepaper

💟@Circlepay support 
$USDC on @Avalancheavax

💟@Traderjoe_xyz uses @Chainlink price feeds

💟@YDragons_ partners with @AxialDeFi

💟@AVME_IO desktop wallet https://t.co/BHulsGI4ds",85,49,154,0,1470916792994332673,2021-12-15T00:41:06.000Z,,1409531617773723650,1470916792994332673
🚨New Trending Coin on CoinGecko: @avalancheavax (24 change: 10.55%). 🌐 https://t.co/XwxUqpOZa4 📈Other trending coins: $DOGE $BABYDOGE $OHM $SYS $BTC $AVAX $BNB,0,0,0,0,1470916775889960960,2021-12-15T00:41:02.000Z,,1330540886619467778,1470916775889960960
"@treedefi @avalancheavax OMG!!! Thank you sooo much, Team TreeDefi!!! 😍😍😍",0,0,0,0,1470911272208289799,2021-12-15T00:39:41.000Z,1366425991220985862,285451271,1470916436566867969
"@WatcherGuru ❤️1. @avalancheavax  
2. @solana 
3. @0xPolygon 
4. @cryptocom 
5. @Aleph__Zero &lt;--- The Future",0,0,1,0,1470910213159067651,2021-12-15T00:38:12.000Z,1387497871751196672,1463343184663175169,1470916063646912512
@AVAXDaily @unifiprotocol @avalancheavax Unfi 🚀,0,0,1,0,1470675707961364480,2021-12-15T00:33:27.000Z,1390321458140778499,376026803,1470914869104758784
@Charles37191311 @JeremyCrypt0 @dragonmaster_co @cook_finance @avalancheavax Don’t miss this $10k GIVEAWAY! Check it out @fantasy7nft: https://t.co/Wft6LS50PR,0,0,0,0,1469253619732353029,2021-12-15T00:30:01.000Z,1464833297448636418,1467328649451880450,1470914003530440707
@Platypusdefi the only thing that bothers me about this project is the anonymous team. Has anybody met them in person? @AvalaunchApp @avalancheavax @Colonylab #avax $avax,0,0,0,0,1470913642598121484,2021-12-15T00:28:35.000Z,1437682579323248640,62683210,1470913642598121484
$AVAX and @avalancheavax related developments and projects sure have a lot of bots posting them. Its almost as if Avalanche doesnt have anything substantial to add....,0,0,0,0,1470913136630849540,2021-12-15T00:26:34.000Z,,1053713229669695488,1470913136630849540
@el33th4xor @avalancheavax This is awesome! A long way from the incubator at Cornell!,0,0,1,0,1470771638551601152,2021-12-15T00:26:34.000Z,399412477,1430957476392882176,1470913135146147841
"@Avalanche_Space @circlepay @avalancheavax What a great partnership @circlepay  and @avalancheavax 
They surely give us alot opportunities and good platforms 
Rooting for your successful partnership",0,0,0,0,1470807255700602881,2021-12-15T00:26:07.000Z,1409531617773723650,1467156597126295553,1470913023238086656
@nanobythebay @shingolavine @avalancheavax Thank you! 🤗 We appreciate your support 🙌,0,0,1,0,1470892264440287232,2021-12-15T00:25:44.000Z,1324720712930635778,1391772302375858176,1470912927402115073
"@GuacamoleCrylto @0xTechmaker @Crypto_Dep @Wonderland_fi @traderjoe_xyz @AvalaunchApp @avalancheavax @aleph_im @pangolindex @TrustSwap @dypfinance @elk_finance @marginswap You are ill.

I hope you get the help you so badly need.",0,0,0,0,1470816647028125702,2021-12-15T00:24:48.000Z,1455845263772356615,1428837439494369282,1470912689673285632
@jayks17 @avalancheavax I love that ad copy 🔺,0,0,0,0,1470785199109808129,2021-12-15T00:24:34.000Z,1004339517799698434,1061517917634879488,1470912633733742592
"@shingolavine @avalancheavax @Collectparticle awesome space, good project. looking forward to whitelist results!",0,1,1,0,1470892264440287232,2021-12-15T00:24:26.000Z,826520290557624320,1324720712930635778,1470912599550087169
@Collectparticle @avalancheavax If we go big I think you have to go for a Rothko or jade fadojutimi who is the most incredible 21st century artist killing 🆙🆙🆙💎,0,0,1,0,1470892659187150849,2021-12-15T00:23:08.000Z,1391772302375858176,1413129630001684487,1470912271983550465
"staff check if the news is true that @Shibtoken can be transferred via network @avalancheavax 
@LBSJunior @shibainuart @ShytoshiKusama",1,1,2,0,1470911857816973312,2021-12-15T00:21:29.000Z,,1388210472047058946,1470911857816973312
@PoolTogether_ Let's go @avalancheavax.,0,0,1,0,1470886319710687237,2021-12-15T00:20:27.000Z,1112521141552406530,1908513006,1470911597170339847
"🔥 Suprise, Surprise! 🔥

The @avalancheavax pool is NOW LIVE! Stake your SEED to earn AVAX Tokens! The pool ends in 7 days. 💚

Check out the pools at:
https://t.co/97mOr6UmUV

Buy seeds at:
https://t.co/CrxMrK4nhD

Stay tuned for more Avalanche news! 🔥

#Pools #AVAX #Expansion https://t.co/qnSOnvJhLi",4,1,15,0,1470911272208289799,2021-12-15T00:19:10.000Z,,1366425991220985862,1470911272208289799
"@pigenft @avalancheavax We didn’t choose Banksy primarily because he was a Graffiti artist, but because of his ethos and esteem in the fine art space. We haven’t fully found our next piece, but use your imagination and go big 👀",0,1,2,0,1470892659187150849,2021-12-15T00:15:42.000Z,1413129630001684487,1391772302375858176,1470910401059725312
@float_capital @avalancheavax @traderjoe_xyz Joe + sam,0,0,1,0,1470785655496056833,2021-12-15T00:14:58.000Z,1376575727424974849,1369517619154317312,1470910218028523525
"🔥AVAX is now available on our testnet🔥

We proudly announce that Avalanche has now been connected on Testnet, an important milestone for our #BCMHunt #Multiverse.

🎉Are you excited to experience the integration?🎉

▶️ PLAY
https://t.co/5ljj0mscfF

@avalancheavax #metaverse https://t.co/VkgjBy2kUb",75,35,237,20,1470910091712892928,2021-12-15T00:14:28.000Z,,1432874358515453959,1470910091712892928
"@sniple1 @Route2FI You do not have any asset on avalanch @avalancheavax  , so you need an avalanche wallet first , then buy $avax from exchange and withdraw to your avanlanch wallet, now you can swap $avax to $time on @traderjoe_xyz",0,0,2,0,1470825325412106243,2021-12-15T00:14:19.000Z,1163181634952282113,1126281780699381761,1470910052219322370
"@CoinDesk @avalancheavax @IanAllison123 Another smart move from #Avalanche, so excited!! https://t.co/PiUSZlKsnW",0,0,5,0,1470725780330192896,2021-12-15T00:14:09.000Z,1333467482,1368005175529635851,1470910010930704390
@IllusiveTrades @harmonyprotocol @ethereum @0xPolygon @avalancheavax @CardanoStiftung @accuweather @googlecloud @awscloud @swiftcommunity @AP @tsystemscom What do you think is the reason for such a weak price action by LINK over the past year?,0,0,0,0,1470804893443182596,2021-12-15T00:13:20.000Z,425089923,2766136427,1470909807481688066
@LukeWalken @BningBoening @sw4g_ct @Glaucotirollo @avalancheavax @SushiSwap Provide proof on blockchain sir and the community will back u up or dont fud,0,0,1,0,1470576578547662858,2021-12-15T00:11:51.000Z,1375028324876029955,1462889925611868164,1470909434176151559
@marenaltman @jayks17 @avalancheavax Agree red is best color,0,0,0,0,1470785199109808129,2021-12-15T00:11:37.000Z,1457305928,33630748,1470909372050018305
@phantom_dancer3 @traderjoe_xyz It's a joke. They don't care  if they get fees. Decentralisation is for the people though right? Seems this world is as deluded and corrupt and the centralised. 😂 @avalancheavax,0,0,0,0,1470403784732033029,2021-12-15T00:11:22.000Z,1451849024248729605,895161314,1470909312545411074
@freyafoxtv @jayks17 @avalancheavax red coin good,0,2,4,0,1470785199109808129,2021-12-15T00:11:12.000Z,33630748,1457305928,1470909269956562947
"@el33th4xor @avalancheavax Idk why this gave me chills, WAGMI avangers! #AVAX is the future!",0,0,5,0,1470771638551601152,2021-12-15T00:09:54.000Z,399412477,1368005175529635851,1470908940938629123
@sw4g_ct @avalancheavax @SushiSwap People act like they are doing stuff in secret... While everyone knows what's sifu's wallet... Stop with the fud... 99% of y'all don't know what u are even doing,0,1,3,0,1470576578547662858,2021-12-15T00:09:46.000Z,822516153956216832,1275076821273329672,1470908908118102017
@avalancheavax This conversation is so interesting and has enriched my life,0,0,0,0,1470846168255332354,2021-12-14T23:58:00.000Z,1055894724245155841,928666800623161344,1470905946331553792
"@sw4g_ct @avalancheavax @SushiSwap All good team - $OHM the real OG has arrived cross-chain as $gOHM, bootstrapped via Project Proteus",1,0,21,1,1470576578547662858,2021-12-14T23:57:45.000Z,822516153956216832,3061934264,1470905885949976578
@CoinDesk @avalancheavax @IanAllison123 AAAAAAAAAAAAVALANCHE KEEPS expandinggg aaa. i love to see my boy #AVAX getting to new places! https://t.co/5BquAClZXe,0,0,0,0,1470725780330192896,2021-12-14T23:45:02.000Z,1333467482,1432916737088008194,1470902684597329921
@ministryofbulls @fflglobal @TheGivingBlock @avalabsofficial @avalancheavax @el33th4xor Amazing 🙌,0,0,2,0,1470772964706631681,2021-12-14T23:44:41.000Z,1434758099387232262,1072492583006429184,1470902595011108879
"Imagine if @avalancheavax was this price 💎🤯

How much would you have, and what would you do with it?

 #AVAX #Avalanche #AVAXNFT #CoinMarketCap https://t.co/hOHeYjjI3u",0,1,0,1,1470902165501788169,2021-12-14T23:43:00.000Z,1454587162725322756,1454587162725322756,1470902173357781006
"Who got their bags pumped! 🤪
@CoinMarketCap @terra_money @avalancheavax https://t.co/FVw1bIxFNV",0,0,0,0,1470902070920155142,2021-12-14T23:42:36.000Z,,1452007604859719681,1470902070920155142
@IllusiveTrades @harmonyprotocol @ethereum @0xPolygon @avalancheavax @CardanoStiftung @accuweather @googlecloud @awscloud @swiftcommunity @AP @tsystemscom chainlink can partner with the world and the token price would still lag. lol,0,0,0,0,1470804893443182596,2021-12-14T23:34:53.000Z,425089923,3166059175,1470900129469059074
@0xPolygon I'm coming home baby. I'm sorry I left you for the fancy Aave&amp;Curve rates @avalancheavax swayed me with. Should have known they'd disappoint me in the end. Thank you for welcoming me home with higher Aave Rates &amp; Cheaper fees &lt;3,0,0,0,0,1470899581760282626,2021-12-14T23:32:42.000Z,914738730740715521,1434391035866669061,1470899581760282626
"@Avalanche_Space @circlepay @avalancheavax Nice move @circlepay for having a partnership with @avalancheavax, sure a lot of opportunities will unlocked this team up . we will be attentive to the next developments that can be made.",0,0,0,0,1470807255700602881,2021-12-14T23:30:42.000Z,1409531617773723650,48445270,1470899076627640321
@beefy1112 @LukeWalken @BningBoening @sw4g_ct @avalancheavax @SushiSwap A team member selling 7 million?,0,2,0,0,1470576578547662858,2021-12-14T23:30:02.000Z,1353147029564788736,1375047901538353154,1470898907412582404
@avalancheavax @Collectparticle Question for the Q&amp;A - do they think street art will be the direction for future particle projects or a broader spectrum of art movements?,0,1,2,0,1470892659187150849,2021-12-14T23:29:09.000Z,1055894724245155841,1413129630001684487,1470898686045655041
@paraswap @avalancheavax #Avalanche surpassed Shitereum,0,0,0,0,1470571327262281730,2021-12-14T23:28:58.000Z,1119329153814355973,853915569262931968,1470898639191134210
@CoinDesk @avalancheavax @IanAllison123 Another breakthrough for humanity. 🔥 https://t.co/I6ZTO1j7r7,0,0,4,0,1470725780330192896,2021-12-14T23:28:44.000Z,1333467482,704838171750563843,1470898581984972808
@avalancheavax  question for you conversations with particles collection - do they think street art will be the direction for future particle projects or a broader spectrum of art movements?,0,0,0,0,1470898572241645568,2021-12-14T23:28:42.000Z,1055894724245155841,1413129630001684487,1470898572241645568
"@lilaempty @avalancheavax Awesome 🤩 Very Nice All Rules Done ..

@KabayanLiar 
@Ilhammsp2 

#NFTGiveaway #NFTs 
#NFTCommunity https://t.co/mq7ACyz91s",0,0,2,0,1470880907997425672,2021-12-14T23:27:46.000Z,1376280934220230656,946756999408107520,1470898336580268033
