text,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id,created_at,in_reply_to_user_id,author_id,id
"@coin98_exchange @yayprotocol @avalancheavax Nice products 👍👍 and strong predictable and transparent road 🛣️🛣️ to the other questions or kuchh bhi nahi ho rahi good and this projector has a lot of attractions, so hopefully the projects future....

@paris_rafael_01
@SurajJa07989066
@Sandeep72866870

#C98 $YAY",0,0,0,0,1437365072167268363,2021-09-14T20:05:35.000Z,1407921528260337677,1354727603945447425,1437870160606494724
"@Coin98Analytics @avalancheavax @dfinity @NEARProtocol @FantomFDN @ElrondNetwork @Algorand @Polkadot @0xPolygon @terra_money @solana What’s with all the interns pulling these together today.

Polygon is 65k TPS and TVL just shy of $9bn.

Common guys - do better!",0,0,3,0,1437784586642202636,2021-09-14T20:04:25.000Z,1282956858664185856,1335160088139591680,1437869868435623941
"With @solana down, now maybe is a good time to learn about @avalancheavax and enjoy the vaults of @autofarmnetwork.

Here is an article with cool info 

https://t.co/OpeggCLJbZ",0,0,9,0,1437869725149708297,2021-09-14T20:03:51.000Z,,1291854009318494209,1437869725149708297
"@coin98_exchange @yayprotocol @avalancheavax OSM project, OSM Airdrop

@iscamahin @hanshanafi123 @lukman67676439

#C98 $YAY",0,0,0,0,1437365072167268363,2021-09-14T20:03:14.000Z,1407921528260337677,713694716,1437869572070076419
"Save yourself some time, just use @avalancheavax https://t.co/EozeJpTKDS",0,0,1,0,1437869510132862978,2021-09-14T20:03:00.000Z,,1382115916087889920,1437869510132862978
@TheCryptoLif7 @avalancheavax @ibetyouxyz Amazing news IBY🔥🔥,0,0,0,0,1437785709033574400,2021-09-14T20:02:14.000Z,917217800434970624,2613721242,1437869319829000198
@Coin98Analytics @avalancheavax @dfinity @NEARProtocol @FantomFDN @ElrondNetwork @Algorand @Polkadot @0xPolygon @terra_money @solana #ElrondNetwork will eat the world 🌍⚡,0,0,16,0,1437784586642202636,2021-09-14T20:00:57.000Z,1282956858664185856,1294976236675043333,1437868994992746506
@MandarinsApp @yieldyak_ @avalancheavax When Android ser :(((((,0,0,0,0,1437867217647976450,2021-09-14T19:59:25.000Z,1407784630334464006,1309934229522993155,1437868610651885570
"Who knows Avalanche Punks? 

Who knows you can pick them up directly via @avaxpunks website with your MetaMask wallet? 

And who knows the @avalancheavax network doesn’t fall to pieces like some other well known chain 🤪

If you do know, you’re early.

#nft #nfts #avax #avaxpunks https://t.co/PPveOCx2tO",0,0,3,0,1437868291679195139,2021-09-14T19:58:09.000Z,,607429722,1437868291679195139
@Coin98Analytics @avalancheavax @dfinity @NEARProtocol @FantomFDN @ElrondNetwork @Algorand @Polkadot @0xPolygon @terra_money @solana $eGLD is the best!!⚡⚡⚡,0,0,20,0,1437784586642202636,2021-09-14T19:57:56.000Z,1282956858664185856,1354488360723746817,1437868235563622405
"@jawny254 @solana @awscloud @CurveFinance @SushiSwap @BoredApeYC @monero Why would I use @solana to play with shitty forks if i have @optimismPBC, @arbitrum, @avalancheavax, @xdaichain and @FantomFDN with legit projects on them?",0,1,0,0,1437862092342800388,2021-09-14T19:57:20.000Z,1390560965440282624,1389320951389634566,1437868086485561348
@Coin98Analytics @avalancheavax @dfinity @NEARProtocol @FantomFDN @ElrondNetwork @Algorand @Polkadot @0xPolygon @terra_money @solana $egld have more then 200+ partners,0,2,30,0,1437784586642202636,2021-09-14T19:56:36.000Z,1282956858664185856,1380203971432828931,1437867900434534403
@denvertwinner @avalancheavax Yeah. I'm farming $JOE with the $AXAX/$SPELL pair.,0,0,0,0,1437862614663639044,2021-09-14T19:55:55.000Z,47870227,1284503063957573632,1437867728770109452
@CelerNetwork @ONTOWallet @FantomFDN @arbitrum @optimismPBC @avalancheavax @ethereum I endorse this project,0,0,2,0,1437845033219072000,2021-09-14T19:53:09.000Z,969093664348631040,266789096,1437867033849384970
@Coin98Analytics @avalancheavax @dfinity @NEARProtocol @FantomFDN @ElrondNetwork @Algorand @Polkadot @0xPolygon @terra_money @solana https://t.co/rBn8zzbQYc minimum 10% profit everyday in crypto currency subscribe for more videos. Subscribe and share🚀🚀 #altcoin #CardanoCommunity #BitcoinDay #ADA #AppleEvent  #Apple,0,0,0,0,1437784586642202636,2021-09-14T19:53:07.000Z,1282956858664185856,1425032335490093065,1437867022684078081
@_unified_theory @avalancheavax Thought you could only farm $SPELL on ETH Mainnet?,0,1,1,0,1437862614663639044,2021-09-14T19:53:00.000Z,1284503063957573632,47870227,1437866994229932033
@avalancheavax Where is the #AvalancheRush for @StormSwap_Fi ??  The hottest DeFi Avalanche project out there right now??  Leading the way to try and make it a green day for Avalanche Apps...can we get some help?? https://t.co/axFz3aLtzC,0,0,2,0,1437866483162439685,2021-09-14T19:50:58.000Z,1055894724245155841,174894533,1437866483162439685
Whops . @avalancheavax plz build a bridge 🌉 to Solana . Seems like people need it . https://t.co/mkfsAMHIj3,0,0,0,0,1437866420512100354,2021-09-14T19:50:43.000Z,,1306549486563586048,1437866420512100354
@avalancheavax @paraswap What bout @StormSwap_Fi ??  It's leading the pack to try and shoulder the burden of keeping AVAX apps in the green today!! Can we get some love?? https://t.co/gOArDVaOBG,0,0,0,0,1432689695784415234,2021-09-14T19:48:39.000Z,1055894724245155841,174894533,1437865899000729613
@ApeInFinance @avalancheavax Welcome to Pangolin! 🥳 https://t.co/ZJ92r3vdBF,2,1,12,1,1437803263441637382,2021-09-14T19:48:07.000Z,1353906721048039424,1330644600801865728,1437865767014338561
"@coin98_exchange @yayprotocol @avalancheavax nc
#C98 $YAY",1,0,1,1,1437365072167268363,2021-09-14T19:47:20.000Z,1407921528260337677,1437076388540944389,1437865567713574912
"@CardanoApps That’s good news. Honesty I’m hyped about @FlareNetworks using a hybrid of @avalancheavax consensus integrated with the XRPL. Fast, cheap fees, and defi starting with @FlareFinance along with NFTs. Live Test #SongbirdNetwork airdrop soonish.",0,0,0,0,1437859417916153865,2021-09-14T19:47:01.000Z,1287057508977303555,715165976,1437865488705417216
"@coin98_exchange @yayprotocol @avalancheavax Great project

@chikuAbhi2
@BSwamt
@520Arsh

$YAY #Airdrop #Crypto #BSC #AVAX",0,0,0,0,1437365072167268363,2021-09-14T19:46:52.000Z,1407921528260337677,1408485348917747713,1437865453209018371
"With @avalancheavax , bridging is great @GoodBridging
 $GB
But what about sailing ?
Don't miss the ship ! Come on board with us ! https://t.co/YcFZneW6XW",0,0,6,0,1437865305343209482,2021-09-14T19:46:17.000Z,,1409985376400388097,1437865305343209482
@yesil @avalancheavax Looks like I missed that,0,1,0,0,1437855635194875904,2021-09-14T19:46:16.000Z,17093305,55914327,1437865301484265473
"@coin98_exchange @yayprotocol @avalancheavax #C98 $YAY

This is a good interesting project. This airdrop 100% trusted so all friends join first. This is a biggest oppurtunity.

@yamin76724468 @MasudRa92570916 @Sabbir84969430",0,0,0,0,1437365072167268363,2021-09-14T19:44:38.000Z,1407921528260337677,1361173594705780736,1437864888731193344
"@Coin98Analytics @avalancheavax @dfinity @NEARProtocol @FantomFDN @ElrondNetwork @Algorand @Polkadot @0xPolygon @terra_money @solana Thank you for this comparison, great after Solana shutdown",0,0,1,0,1437784586642202636,2021-09-14T19:43:21.000Z,1282956858664185856,1348640921668214784,1437864564671098884
@TheCryptoLif7 @avalancheavax @ibetyouxyz Niceee move #IBetYou,0,0,2,0,1437785709033574400,2021-09-14T19:39:36.000Z,917217800434970624,226166512,1437863620898136068
@avaxholic @avalancheavax @pangolindex @penguin_defi @snowballdefi @traderjoe_xyz @YetiSwap @HuobiGlobal I don't see us https://t.co/eVUD1gR84g,0,0,0,0,1437740610371260423,2021-09-14T19:36:46.000Z,1392040970431074309,1436393119755472901,1437862908684288000
"@coin98_exchange @yayprotocol @avalancheavax Thanks for giving us such a great opportunity. I am enthusiastic about participating in this and also supporting it.Thanks
@faisalTamanna
@TithilaKK
@MoniraBouhafs

#C98 $YAY #Airdrop #Giveaways",0,0,0,0,1437365072167268363,2021-09-14T19:36:18.000Z,1407921528260337677,1389495126628573185,1437862791407300609
@Coin98Analytics @avalancheavax @dfinity @NEARProtocol @FantomFDN @ElrondNetwork @Algorand @Polkadot @0xPolygon @terra_money @solana Lol. @Coin98Analytics @0xPolygon has 65000 TPS . WHAT'S 7000 BRO. Can you please recheck stats for Polygon #Matic,0,1,6,1,1437784586642202636,2021-09-14T19:36:09.000Z,1282956858664185856,285572043,1437862755915026433
"Spent most of yesterday and today researching @avalancheavax.

I've moved my $SPELL over there to farm with, and picked up bags of $AVAX, $JOE, and $TIME.

Still bullish on $FTM, but wanted to branch out a little bit, and $AVAX seems a little under the radar lately.",0,1,6,0,1437862614663639044,2021-09-14T19:35:36.000Z,,1284503063957573632,1437862614663639044
@jacmos3 @elk_finance @avalancheavax JOIN THE CHAT💬 https://t.co/uAGfwc062b,0,0,0,0,1437858062245711872,2021-09-14T19:34:06.000Z,455227600,1381523301072318468,1437862238421929985
@tomaskristl6 @TheCryptoLif7 @avalancheavax @ibetyouxyz JOIN THE CHAT💬 https://t.co/uAGfwc062b,0,0,0,0,1437785709033574400,2021-09-14T19:33:09.000Z,593727786,1381523301072318468,1437861999149559808
@Coin98Analytics @avalancheavax @dfinity @NEARProtocol @FantomFDN @ElrondNetwork @Algorand @Polkadot @0xPolygon @terra_money @solana this is not a fair list... you missed it $FLUX  @RunOnFlux https://t.co/teWUqTcwMD,1,0,2,0,1437784586642202636,2021-09-14T19:32:00.000Z,1282956858664185856,1436090670050066440,1437861710723956736
"🌉 Tutorial: How to bridge $AVAX, swapped on @SushiSwap on #Polygon, to trade on #Avalanche on @traderjoe_xyz

📽️ https://t.co/ac9AZci3E1
👉 3 easy steps

$RELAY 🌉 : AVAX MATIC BSC HECO ETH

#DeFi #BaaS @avalancheavax @0xPolygon @avaxholic @AVAXDaily @pangolindex #AvalancheRush",31,3,105,2,1437861614112460801,2021-09-14T19:31:37.000Z,,1402292601441689607,1437861614112460801
@elk_finance @avalancheavax I love this kind of stats.. keep publishing!!,0,1,2,0,1437858062245711872,2021-09-14T19:29:38.000Z,1368359589469650948,455227600,1437861115548082182
@TheCryptoLif7 @avalancheavax @ibetyouxyz awesome news 🔥,0,0,1,0,1437785709033574400,2021-09-14T19:28:51.000Z,917217800434970624,949078029590040577,1437860917816045573
@TheCryptoLif7 @avalancheavax @ibetyouxyz Good news 👍,0,0,0,0,1437785709033574400,2021-09-14T19:27:56.000Z,917217800434970624,1407426555513606151,1437860685850021898
@SamuelKantor2 @avaxholic @BenqiFinance @snowballdefi @avalancheavax When you deposited did you complete both deposit steps?,0,1,0,0,1432642922466344962,2021-09-14T19:26:47.000Z,1432108840846307332,16527096,1437860396971425792
"@coin98_exchange @yayprotocol @avalancheavax The biggest Open World Metaverse is in development! TCG World!

Capture, Battle, Evolve. The new way to use #NFT is here!

Discover more at https://t.co/XdHuEiazDI

https://t.co/Iict8ntdcW

#tcgworld #tcgcoin #NFT #Metaverse #PlayToEarn #GameFi #GameNFT #NFTgames #P2Egaming https://t.co/NIFcDoms6g",0,0,0,0,1437365072167268363,2021-09-14T19:26:21.000Z,1407921528260337677,1392405515993436162,1437860287026110464
@autofarmnetwork @avalancheavax @traderjoe_xyz @pangolindex great work by the team!,0,0,0,0,1437768363053248512,2021-09-14T19:25:57.000Z,1336297862867501062,885596405775163392,1437860189051424777
"@CelerNetwork @ONTOWallet @FantomFDN @arbitrum @optimismPBC @avalancheavax @ethereum Staking to earn allocation for @BloctoApp IDO is now live on @impossiblefi , already 10million staked in 4hrs. 

Participate now 
https://t.co/ZEXjJGuouQ

How to participate ?

https://t.co/HoZ4rWegar

Ido details

https://t.co/DrXZYTCkWK",0,0,0,0,1437845033219072000,2021-09-14T19:25:50.000Z,969093664348631040,1121311758663204865,1437860159385133062
@Coin98Analytics @avalancheavax @dfinity @NEARProtocol @FantomFDN @ElrondNetwork @Algorand @Polkadot @0xPolygon @terra_money @solana @jebus911 they completely ignore Tezos. The absolute disrespect.,0,0,0,0,1437784586642202636,2021-09-14T19:25:02.000Z,1282956858664185856,836861785,1437859956586434561
"@coin98_exchange @yayprotocol @avalancheavax The project is implemented professionally and has a clear development plan. Made by a very professional and experienced team. Without doubt, this is one of the best project.
@LinhLinhBee 
@NamAnhBee 
@nguyenhoang 
#C94 $YAY",0,0,0,0,1437365072167268363,2021-09-14T19:23:20.000Z,1407921528260337677,1392490212182290432,1437859528574308356
"5 000 000 $ELK transferred cross-chain! 🚀

18500 transfers,  4200 unique users.

Top destination of the week: @avalancheavax with over 450K $ELK transferred to #AVAX in 7 days via #ElkNet.

#DeFi #CrossChain #Crypto https://t.co/E9Drxac8eI",9,2,31,3,1437858062245711872,2021-09-14T19:17:30.000Z,,1368359589469650948,1437858062245711872
@TheCryptoLif7 @avalancheavax @ibetyouxyz Huge,0,0,0,0,1437785709033574400,2021-09-14T19:16:52.000Z,917217800434970624,2807242804,1437857900446244867
@CryptoBlackShep @avalancheavax @GetKalao Fait :-),0,1,1,0,1437824846247911439,2021-09-14T19:16:16.000Z,1402361338953863178,120408508,1437857749308739596
@coin98_exchange @yayprotocol @avalancheavax Great project 👍👍👍🔥🔥🔥,0,0,1,0,1437365072167268363,2021-09-14T19:16:07.000Z,1407921528260337677,713318827929444352,1437857714361700354
@avaxholic @avalancheavax @pangolindex @penguin_defi @snowballdefi @traderjoe_xyz @YetiSwap @HuobiGlobal Where is @chihuahuaxoff ser?,0,0,0,0,1437740610371260423,2021-09-14T19:15:02.000Z,1392040970431074309,1387194154908782597,1437857441694236681
@Coin98Analytics @avalancheavax @dfinity @NEARProtocol @FantomFDN @ElrondNetwork @Algorand @Polkadot @0xPolygon @terra_money @solana I'm pretty sure Polygon is not correct.,0,0,2,1,1437784586642202636,2021-09-14T19:14:25.000Z,1282956858664185856,1360332076201897984,1437857285166944256
@oceanavekid @avalancheavax sherpa anonymity mining.,0,1,0,0,1437855635194875904,2021-09-14T19:13:16.000Z,55914327,17093305,1437856997299396614
@TheCryptoLif7 @avalancheavax @ibetyouxyz Great,0,0,0,0,1437785709033574400,2021-09-14T19:12:17.000Z,917217800434970624,1355644682966069250,1437856747138560011
"@coin98_exchange @yayprotocol @avalancheavax Good

@LinhLinhBee 
@NamAnhBee 
@nguyenhoang",0,0,0,0,1437365072167268363,2021-09-14T19:08:12.000Z,1407921528260337677,1392490212182290432,1437855720326586372
"Any upcoming airdrops for @avalancheavax ? #AVAX 

$AVAX

#cryptocurrecy #Airdrop #AirdropCrypto #crypto",0,1,1,0,1437855635194875904,2021-09-14T19:07:52.000Z,,55914327,1437855635194875904
@avaxholic @relay_chain @avalancheavax $RELAY,0,0,3,0,1437715190934560768,2021-09-14T19:06:10.000Z,1392040970431074309,1298452948201037824,1437855208273494020
"@coin98_exchange @yayprotocol @avalancheavax Good

@NamAnhBee 
@LinhLinhBee 
@nguyenhoang",0,0,0,0,1437365072167268363,2021-09-14T19:06:04.000Z,1407921528260337677,1392490212182290432,1437855185330606080
"@ctoLarsson @avalancheavax https://t.co/kDcAhrJcXN

Gm, here a juicy bounty program to earn some $KLO, the upcoming NFT platform on #Avalanche                 with great features (3D gallery and more )",0,0,0,0,1437495800821690368,2021-09-14T19:05:26.000Z,5022271,887777549639716864,1437855022486806536
"@ctoLarsson @avalancheavax Contract Address 0x679d5b2d94f454c950d683d159b87aa8eae37c9e
GRAFİK https://t.co/IPemZDo2qD
Twitter   https://t.co/TZFbNYmap7 
Official web Site
https://t.co/xoK9Scctdg
Global Telegram 
https://t.co/I2s1uioDas https://t.co/P9UNBDaruQ",0,0,0,0,1437495800821690368,2021-09-14T19:03:03.000Z,5022271,1370329383722967045,1437854423951290375
@ctoLarsson @avalancheavax @el33th4xor @avalabsofficial Hi CTOLARSSON check out #MOVR!!,0,0,0,0,1437694196748595202,2021-09-14T19:03:01.000Z,5022271,1391914078499741699,1437854416393146370
@ankr @avalancheavax Why ANKR is still go down down 💔😞,0,0,1,0,1437853658469715978,2021-09-14T19:02:23.000Z,1010430329218371584,1280569764058988544,1437854254874566657
Get your interest on @avalancheavax with lending. $BTC $LINK $ETH https://t.co/FsecvhekI9,0,0,1,0,1437854193054887942,2021-09-14T19:02:08.000Z,,1205635547554893824,1437854193054887942
@callmejosher @ctoLarsson @avalancheavax @el33th4xor @avalabsofficial Priced in (for the past 4 years),0,0,2,0,1437694196748595202,2021-09-14T19:00:30.000Z,1392633510708449287,882228538895683590,1437853782822563844
"@CelerNetwork @ONTOWallet @FantomFDN @arbitrum @optimismPBC @avalancheavax @ethereum Slow down a bit :), we still accumulating",0,0,5,0,1437845033219072000,2021-09-14T19:00:25.000Z,969093664348631040,935847729405800448,1437853761544888325
"@avalancheavax has announced a $180M liquidity mining incentive program name Avalanche Rush

That's huge incentive program, get ready to hop on the next train fellow!

Further information here ▶️ https://t.co/SbR3T4fTFN

#CoinF #AvalacheRush #Incentive #Mining https://t.co/Q84ueyrFKf",0,0,0,0,1437853658826227712,2021-09-14T19:00:00.000Z,1055894724245155841,1433018563191656451,1437853658826227712
"One of the benefits of @avalancheavax bonds is Elastic Supply.

What does that mean?

Users will be able to trade in 1 AVAX = 1 aAVAXb. During this process, your aAVAXb will continue to receive staking rewards and your balance will grow until the end of the staking period. https://t.co/YJMR7ZbvQM https://t.co/rqtHuCICOM",19,4,87,1,1437853658469715978,2021-09-14T19:00:00.000Z,,1010430329218371584,1437853658469715978
"@GlideFinance @0xPaladinSec @RugDocIO @avalancheavax TG group doesnt work sir
https://t.co/fjit3THAlJ",0,1,0,0,1437839350067130370,2021-09-14T18:59:09.000Z,1388642566158131202,1378429192719671297,1437853445050884096
@degenduckling @aeyakovenko @solana @avalancheavax I suggest you to read all this thread https://t.co/NnzJl6dlDU,0,0,0,0,1437777596549410822,2021-09-14T18:58:40.000Z,1363915325037772802,1363915325037772802,1437853323097481232
"@avalancheavax @ToppsNFTs DBA tokens is currently at its last month of pre-sale at a price of 0.64$ per token. 
Bag your tokens now before we go public on September 15 with each token being 1$.",0,0,0,0,1437491426313523207,2021-09-14T18:58:01.000Z,1055894724245155841,1367369006659874816,1437853157510483970
"@avalancheavax DBA tokens is currently at its last month of pre-sale at a price of 0.64$ per token. 
Bag your tokens now before we go public on September 15 with each token being 1$.",0,0,0,0,1437521528988569602,2021-09-14T18:57:38.000Z,1055894724245155841,1367369006659874816,1437853060949237764
@LydiaFinance @MaximusFarm @avalancheavax following👀,0,0,2,0,1437844848749449225,2021-09-14T18:57:21.000Z,1371170351128924165,703550300964126720,1437852989872541702
@degenduckling @aeyakovenko @solana @avalancheavax The big problem with Solana is the validators,0,1,0,0,1437777596549410822,2021-09-14T18:55:25.000Z,1418377812612952064,1363915325037772802,1437852504767803392
@project42cards @avalancheavax @ToppsNFTs Ouch.,0,0,0,0,1437491426313523207,2021-09-14T18:54:17.000Z,1278538234763661318,450098760,1437852218783256577
@avaxholic @avalancheavax @pangolindex @penguin_defi @snowballdefi @traderjoe_xyz @YetiSwap @HuobiGlobal Amazing project,0,0,0,0,1437740610371260423,2021-09-14T18:53:58.000Z,1392040970431074309,1409977055173824512,1437852138999357458
@cryptoroman4 @ctoLarsson @avalancheavax @el33th4xor @avalabsofficial How. Network is down.,1,0,13,0,1437694196748595202,2021-09-14T18:52:41.000Z,1318130873846345729,1888100862,1437851816759283713
"@coin98_exchange @yayprotocol @avalancheavax Good

@LinhLinhBee 
@nguyenhoang 
@NamAnhBee",0,0,0,0,1437365072167268363,2021-09-14T18:52:17.000Z,1407921528260337677,1392490212182290432,1437851713755435009
"@ctoLarsson @avalancheavax @el33th4xor @avalabsofficial Great great great work! Small correction, we do not use gossip for consensus. That's just standard dissemination of transactions. For consensus, we use a repeated random sampling process that finalizes in O(logn) messages, n being the node count. See:  https://t.co/DbRxzaFzFT",2,0,14,0,1437694196748595202,2021-09-14T18:52:05.000Z,5022271,1888100862,1437851664053161990
@CollinCusce @ctoLarsson @avalancheavax @el33th4xor @avalabsofficial Good I’m going to buy more,0,1,0,0,1437694196748595202,2021-09-14T18:51:55.000Z,1888100862,1318130873846345729,1437851624551161867
@cryptoroman4 @ctoLarsson @avalancheavax @el33th4xor @avalabsofficial Solana just went down today.,0,1,9,0,1437694196748595202,2021-09-14T18:48:24.000Z,1318130873846345729,1888100862,1437850739230052360
"@StormSwap_Fi @avalancheavax Started earning on the $STORM bunker!

https://t.co/nVR1eNW3F3",0,0,0,0,1437802656907595776,2021-09-14T18:47:17.000Z,1431267751339995140,1242205296,1437850456982802432
"@CelerNetwork @ONTOWallet @FantomFDN @arbitrum @optimismPBC @avalancheavax @ethereum Another wallet integration, amazing work!",0,0,4,0,1437845033219072000,2021-09-14T18:46:38.000Z,969093664348631040,1367557544672165891,1437850294830915588
@coin98_exchange @yayprotocol @avalancheavax Good project,0,0,0,0,1437365072167268363,2021-09-14T18:46:22.000Z,1407921528260337677,1377982455429263363,1437850225113276419
@TheCryptoLif7 @avalancheavax @ibetyouxyz Ibet you making some solid moves,0,0,0,0,1437785709033574400,2021-09-14T18:44:55.000Z,917217800434970624,336372559,1437849863182499848
@CelerNetwork @ONTOWallet @FantomFDN @arbitrum @optimismPBC @avalancheavax @ethereum Celer network is the best,0,0,8,0,1437845033219072000,2021-09-14T18:41:14.000Z,969093664348631040,1359221066623823875,1437848933724737546
@cryptoken_board @John1wu @avalancheavax @CurveFinance curve is not a US company,0,0,0,0,1435332917941706757,2021-09-14T18:41:05.000Z,1181641903009341440,26826812,1437848896965947397
@CelerNetwork @ONTOWallet @FantomFDN @arbitrum @optimismPBC @avalancheavax @ethereum Pump it,0,0,5,0,1437845033219072000,2021-09-14T18:39:38.000Z,969093664348631040,1069442199845126144,1437848530828152837
@coin98_exchange @yayprotocol @avalancheavax Good project,0,0,0,0,1437365072167268363,2021-09-14T18:39:27.000Z,1407921528260337677,1371429289166397447,1437848487052251137
"@coin98_exchange @yayprotocol @avalancheavax The project is implemented very professionally and has a clear development plan. Made by a very professional and experienced team. Without a doubt, this is one of the best project

#COIN98 #yaygames $YAY",0,0,0,0,1437365072167268363,2021-09-14T18:38:20.000Z,1407921528260337677,1258265663874818049,1437848203597127685
"@CelerNetwork @ONTOWallet @FantomFDN @arbitrum @optimismPBC @avalancheavax @ethereum Ok, now go back down to 4¢",0,0,0,0,1437845033219072000,2021-09-14T18:37:07.000Z,969093664348631040,1295141814446555136,1437847896569880585
"@CelerNetwork @ONTOWallet @FantomFDN @arbitrum @optimismPBC @avalancheavax @ethereum Fuck yeah dude, great job Celer",0,0,2,0,1437845033219072000,2021-09-14T18:36:46.000Z,969093664348631040,1370514984090894346,1437847809701683204
@avalancheavax @ToppsNFTs Buy #DBATOKEN on presale at $0.64 per token and thank me later when u are a multi dollar millionaire...the listing will be in September at $1 per token,0,0,0,0,1437491426313523207,2021-09-14T18:33:23.000Z,1055894724245155841,1378418008033492998,1437846959088361475
@CelerNetwork @ONTOWallet @FantomFDN @arbitrum @optimismPBC @avalancheavax @ethereum Good jobs,1,0,5,0,1437845033219072000,2021-09-14T18:33:10.000Z,969093664348631040,1433387901736427525,1437846903677493257
@avalancheavax Buy #DBATOKEN on presale at $0.64 per token and thank me later when u are a multi dollar millionaire...the listing will be in September at $1 per token,0,0,0,0,1437521528988569602,2021-09-14T18:32:40.000Z,1055894724245155841,1378418008033492998,1437846779022778373
@JayAtonino @MaximusFarm @avalancheavax Not released yet,0,1,0,0,1437841023175217155,2021-09-14T18:32:29.000Z,722740033,886357235995033600,1437846734122672130
@TheCryptoLif7 @avalancheavax @ibetyouxyz the next solana.,0,0,0,0,1437785709033574400,2021-09-14T18:32:03.000Z,917217800434970624,918248662391771141,1437846624504582145
"@coin98_exchange @yayprotocol @avalancheavax #C98 $YAY

Excellent project.. every one should join first.. never miss it
@Adnan1077784530 
@adnan100 
@Adnan100111",0,0,0,0,1437365072167268363,2021-09-14T18:30:55.000Z,1407921528260337677,1384087012014100481,1437846336838115331
@LydiaFinance @avalancheavax @MaximusFarm This is so cool! Airdrop to lyd holders pls!,0,0,3,0,1437844848749449225,2021-09-14T18:30:22.000Z,1371170351128924165,1391469476269334529,1437846199160115200
@AvaxApesTracker @AvaxApesNFT @avalancheavax @el33th4xor Discount,0,0,1,0,1437843217253376005,2021-09-14T18:29:53.000Z,1433510856969670658,1261818536462364678,1437846076162199562
@CelerNetwork @ONTOWallet @FantomFDN @arbitrum @optimismPBC @avalancheavax @ethereum damn! 🚀🚀🚀,0,0,5,0,1437845033219072000,2021-09-14T18:28:32.000Z,969093664348631040,1275444128336056320,1437845737883144192
"Meanwhile on XRPL https://t.co/E9DjLDXK1V

Meanwhile on @avalancheavax (consensus mechanism that will be used for @FlareNetworks): https://t.co/osnqTR4Xcq",0,0,1,0,1437842650967773197,2021-09-14T18:27:50.000Z,20953997,20953997,1437845562838159364
@TheCryptoLif7 @avalancheavax @ibetyouxyz Nice,0,0,0,0,1437785709033574400,2021-09-14T18:27:23.000Z,917217800434970624,1408914035341398026,1437845447616368641
@MaximusFarm @avalancheavax How to buy token??,0,2,1,0,1437841023175217155,2021-09-14T18:26:34.000Z,1421800800209231876,722740033,1437845241856360450
@CelerNetwork @ONTOWallet @FantomFDN @arbitrum @optimismPBC @avalancheavax @ethereum Bridging everything under the sun ☀️ $CELR,0,0,13,0,1437845033219072000,2021-09-14T18:26:32.000Z,969093664348631040,1107075412776140800,1437845235091087361
@LydiaFinance @avaxholic @avaxtr @avalancheavax Did u made airdrop for your bridge usage?,0,0,0,0,1437753965727391753,2021-09-14T18:26:12.000Z,1371170351128924165,1146816731295485955,1437845152635179012
"💃 Celer's cBridge🌉 + @ONTOWallet are officially integrated! Connect your wallet and you can now transfer assets between @FantomFDN @arbitrum @optimismPBC @avalancheavax @ethereum, etc. in minutes instead of days for a fraction of the cost.🔥

Available: https://t.co/wQFsd3eId9 https://t.co/8xU2k6mUpP",105,24,410,17,1437845033219072000,2021-09-14T18:25:44.000Z,,969093664348631040,1437845033219072000
"We the Lydia Team are proud to present our new project Maximus! 👑

We are dedicated to building the best Yield Farming Optimizer experience on @avalancheavax!👀

Get ready for an extraordinary experience!
Don't forget to follow👇@MaximusFarm

Read more 🔽
https://t.co/K0oJsgCe67 https://t.co/q0uxACWSJU",19,5,61,0,1437844848749449225,2021-09-14T18:25:00.000Z,,1371170351128924165,1437844848749449225
"Guys don't miss @AvaXlauncher 
One hell of a gem.
#launchpad of @avalancheavax 
will do multiple x.
Low marketcap #bigexchange listing on cards. @binance @kucoincom @coinbase 
@cz_binance @michael_saylor @MichaelSuppo @AltcoinDailyio_ 
$BTC $COVER $BNB",0,0,1,0,1437844386394480643,2021-09-14T18:23:10.000Z,,1410968727663759366,1437844386394480643
@avalancheavax @ToppsNFTs Wow! Topps NFT! That's properly clever and great. Well done!,0,0,0,0,1437491426313523207,2021-09-14T18:21:47.000Z,1055894724245155841,274129557,1437844037680181250
@el33th4xor @derman2212 @EmreUlgac @avalancheavax @avaxtr #SmaugsToken #SMG @smaugsnft @smaugsnft_tr #smaugsbattle #nftsmg @smaugsnft yess 🔥 🔥 🔥,1,0,5,0,1436747282989338632,2021-09-14T18:20:58.000Z,399412477,335850280,1437843833580965889
"Guys don't miss @AvaXlauncher 
One hell of a gem.
#launchpad of @avalancheavax 
will do multiple x.
Low marketcap #bigexchange listing on cards. @binance @kucoincom @coinbase 
@cz_binance @michael_saylor @MichaelSuppo @AltcoinDailyio_ 
$BTC $COVER $BNB",0,0,1,0,1437843803654672386,2021-09-14T18:20:51.000Z,,1410966687130603522,1437843803654672386
"@AvaxApesTracker @AvaxApesNFT @avalancheavax @el33th4xor What will the $AVAX King and Queen sell for? #DONDA 

https://t.co/K6ev8K3W3c",0,0,0,0,1437843217253376005,2021-09-14T18:20:30.000Z,1433510856969670658,1111324098477596673,1437843718221049862
