conversation_id,in_reply_to_user_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,id,text,created_at,author_id
1459975704855023619,,0,0,7,0,1459975704855023619,Awesome project launching today! Had the opportunity to create this video for promo too! @terra_money @Hero_NFT_ @ProtocolTalis  #luna #LUNAtics #NFTs #NFT An Aussie project! https://t.co/5neAJvVuXQ,2021-11-14T20:05:07.000Z,1436531985854320640
1459973266739585024,19378798,0,2,43,1,1459974901184434180,@Garryhughes24 @limowooj @wengzilla @TerraBitesPod @terra_money Coming soon!,2021-11-14T20:01:56.000Z,1381887820206206986
1459973266739585024,1381887820206206986,0,0,5,0,1459974761744777217,@pylon_protocol @limowooj @wengzilla @TerraBitesPod @terra_money Finally! Now if we have a successful offering I might be bullish on this project again. Call me cautiously optimistic.,2021-11-14T20:01:22.000Z,271760835
1459973266739585024,1381887820206206986,0,3,9,0,1459974532106752007,"@pylon_protocol @limowooj @wengzilla @TerraBitesPod @terra_money How do we view that page? Or, are you saying that page is a feature coming soon?",2021-11-14T20:00:28.000Z,19378798
1459973266739585024,1381887820206206986,0,0,1,0,1459974515199549445,@pylon_protocol @limowooj @wengzilla @TerraBitesPod @terra_money @tyro_terra finally !,2021-11-14T20:00:24.000Z,1051029343
1459927074295070722,206004862,0,1,0,0,1459974267756449795,@GabrielGFoo @astroport_fi @terra_money great thread. what do you think happens to @ApolloDAO as a result??,2021-11-14T19:59:25.000Z,16900792
1459973266739585024,1381887820206206986,0,3,1,0,1459974047551340555,@pylon_protocol @limowooj @wengzilla @TerraBitesPod @terra_money Maybe fix ur own airdrop first? Cant claim for 1 month always error 404,2021-11-14T19:58:32.000Z,904813375301050368
1459973266739585024,1381887820206206986,0,2,1,0,1459973992652156935,"@pylon_protocol @limowooj @wengzilla @TerraBitesPod @terra_money I asked about it on telegram. Suddenly 3 people texted me, offering “help”. I block all of them, for sure this was scam and they wanted my money. Don’t talk on telegram with people that are sending DM to you. Those are bad, sad suc***s.",2021-11-14T19:58:19.000Z,1222553195039412224
1459973266739585024,1381887820206206986,0,1,0,0,1459973845478166528,@pylon_protocol @limowooj @wengzilla @TerraBitesPod @terra_money Never stopped $staking,2021-11-14T19:57:44.000Z,1265745017089515521
1459973266739585024,1381887820206206986,0,1,1,0,1459973794290978816,@pylon_protocol @limowooj @wengzilla @TerraBitesPod @terra_money you are 100% better than starterra // plz release the discord server https://t.co/cUpHABg0F0,2021-11-14T19:57:32.000Z,1334850689953050624
1459973266739585024,1381887820206206986,0,1,19,0,1459973572013789190,@pylon_protocol @limowooj @wengzilla @TerraBitesPod @terra_money Make $mine great again 🚀,2021-11-14T19:56:39.000Z,1373579641403891714
1459927074295070722,206004862,0,0,1,0,1459972447680311296,@GabrielGFoo @astroport_fi @terra_money Amazing jam packed thread!,2021-11-14T19:52:11.000Z,1453183446180847617
1442979502368321542,1282956858664185856,0,0,0,0,1459971210402582536,"@Coin98Analytics @bscgems_news @coin98_exchange @BreederDodo @BinanceChain @avalancheavax @OECprotocol @harmonyprotocol @FantomFDN @terra_money @QuickswapDEX @arbitrum Get your King Floki white list spot👇

https://t.co/oXpZZA5yKx",2021-11-14T19:47:16.000Z,909822148658761729
1458441715346456580,14275085,0,0,0,0,1459970601196605447,"@Dr_Ngo @Daniel117948 @terra_money @anchor_protocol Already doing this, best decision ever",2021-11-14T19:44:50.000Z,1206618237796061184
1459969795915276292,,0,0,1,0,1459969795915276292,"#LUNAtics, I'm gonna mint it! Join to Public Whitelist @UnstablesTerra #NFT. And mint it with me! Just fill out this form: https://t.co/DtCMimN8HA
 
20 November 2021  @ProtocolTalis 
$LUNA $UST @terra_money https://t.co/8HrbL9dVMp",2021-11-14T19:41:38.000Z,2523007489
1459794120264744962,1395592077925183499,0,0,1,0,1459969713715367939,@Terrians_ @loop_finance @archon_0x @Josephliow @SmartStake @terra_money @sjpark_TFL @AlphaSeeker21 @martecloud @LunaCpt No. There is just no better option. I think the first high quality dex eats their lunch quickly.,2021-11-14T19:41:19.000Z,1437479574477156353
1458872335428046858,1446062748438343682,0,0,1,0,1459969521633009667,@UnstablesTerra @ProtocolTalis @terra_money @alzezy49 @genekmkz @Terencelam1998 I'm gonna mint this!,2021-11-14T19:40:33.000Z,2523007489
1459738341117624321,1072795518567239680,0,0,0,0,1459968570889228300,@JayHao8 @OKEx @anchor_protocol @stablekwon @terra_money What buy for go to up??????,2021-11-14T19:36:46.000Z,1445695745990950926
1459927074295070722,206004862,0,0,1,0,1459968158849245184,"@GabrielGFoo @astroport_fi @terra_money You deserve the higher level of respect for this knowledge sharing, sir",2021-11-14T19:35:08.000Z,1400409039947841536
1459738341117624321,1072795518567239680,0,0,0,0,1459967981396582404,@JayHao8 @anchor_protocol @stablekwon @terra_money When #PIT ? @BscPitbull,2021-11-14T19:34:26.000Z,499444299
1459738341117624321,1072795518567239680,1,0,0,0,1459967509776506892,"@JayHao8 @OKEx @anchor_protocol @stablekwon @terra_money ✅340k+ Holders
✅75k+ Twitter
✅50k+ Telegram
✅120M+ Marketcap
✅1000x Potential
✅MEXC listed
✅BKEX listed
✅Talking with more than 10 lists 
✅And to the moon🚀
@BscPitbull
@OKEx when list #pitbulltoken 
@JayHao8 when list #pit
100x coming soon 💪💪💪 https://t.co/IvD4n93YDm",2021-11-14T19:32:33.000Z,1396421657103831043
1459738341117624321,1072795518567239680,0,0,0,0,1459967355208019968,@JayHao8 @OKEx @anchor_protocol @stablekwon @terra_money how long does ust last? and when ??,2021-11-14T19:31:57.000Z,1445695745990950926
1459938337909731330,1456009031391219717,0,0,2,0,1459967105235881988,@GoochiNFT @terra_money Keeping my fingers crossed! Hope it's me :),2021-11-14T19:30:57.000Z,1396973353781579783
1459738341117624321,1072795518567239680,6,1,14,0,1459965370211647488,"@JayHao8 @anchor_protocol @stablekwon @terra_money 🔹Multi-chain launchpad for Gamefi, Metaverse, Defi &amp; NFT projects
🔹NFT Marketplace
🔹Smaugs Battle Game 
🔹TOP 20 CEX Listing coming soon
🔹IDO Launchpad coming soon!
🔹Stake Pool is opened
🔹35m circ. and 7m $SMG has already been staked https://t.co/byCZQmQ895",2021-11-14T19:24:03.000Z,2732527336
1459963959772020736,,6,0,26,0,1459963959772020736,Power thread on @terra_money new upcoming AMM @astroport_fi incubated by @Delphi_Digital &amp; @ideocolab. Learn about why it’s so flexible and how it will benefit the whole ecosystem 👇🏻🧵 $UST $LUNA $ASTRO https://t.co/9GougjWPhu,2021-11-14T19:18:27.000Z,26256206
1459963579247968256,,0,0,0,0,1459963579247968256,"And hope Mars protocol moons so my 3%'er rocks the charts.
@terra_bots_io 
$luna
#NFT 
@terra_money 
@mars_protocol https://t.co/ClE0cxOSRu",2021-11-14T19:16:56.000Z,2260487570
1459963222312718339,,0,0,0,0,1459963222312718339,"Thought I struck out again with 4 minted.  This guy appears to be top 6%. Okokok
@terra_bots_io 
$ust
#NFT 
@terra_money https://t.co/YTMlUwgKue",2021-11-14T19:15:31.000Z,2260487570
1459938337909731330,1396973353781579783,0,1,1,0,1459963019610386433,@piggybankboi @terra_money This is an airdrop event for any Goochi Goochi owner. One random wallet will get an airdrop.,2021-11-14T19:14:43.000Z,1456009031391219717
1459927074295070722,206004862,0,0,1,0,1459962335121096705,@GabrielGFoo @astroport_fi @terra_money Great thread! Thanks ser,2021-11-14T19:12:00.000Z,962448296789925889
1459794120264744962,1395592077925183499,0,0,1,0,1459961405562576896,@Terrians_ @loop_finance @archon_0x @Josephliow @SmartStake @terra_money @sjpark_TFL @AlphaSeeker21 @martecloud @LunaCpt *overvalued,2021-11-14T19:08:18.000Z,254320704
1456413516689199113,226718605,0,0,0,0,1459959369551036421,@DylanMacalinao @solana @terra_money The future is interoperable!,2021-11-14T19:00:13.000Z,248950943
1459957421636403201,,4,0,16,0,1459957421636403201,"If you're new to the Terra ecosystem you'll want to check out the excellent content produced by  @danku_r 
His videos are full of alpha &amp; built on an impressive model of diligent and fair critique. 🔥

@terra_money https://t.co/4Qh1zXKswj",2021-11-14T18:52:28.000Z,1434883515095601155
1459468848365715465,357317524,0,0,0,0,1459957102303236096,@stablekwon @randomearth_io @zepeto_official @terra_money Is this on steamVR?,2021-11-14T18:51:12.000Z,1387171021493526534
1459956528711094280,,0,0,0,0,1459956528711094280,"poindexter.ust ✅ 

@terra_money When airdrop??😤",2021-11-14T18:48:55.000Z,3145695136
1459948844095995905,740983,0,0,0,0,1459956399375634437,@loic @levie @terra_money @anchor_protocol @stablekwon Gross,2021-11-14T18:48:24.000Z,1030872626313539585
1459487865528668160,1452947274489745418,0,0,1,0,1459956369927270407,"@SlimeNFTs Ncy project

@UtsavGolakiya3 
@solana 
@terra_money 

#SlimePet #NFT #GameFi",2021-11-14T18:48:17.000Z,1359460076906442757
1459955854220742656,2445396642,0,0,1,0,1459956307021213702,@Okcoin @terra_money #SpaceTaxi 🪂 Airdrop,2021-11-14T18:48:02.000Z,1457088393922420740
1459955854220742656,,2,5,21,1,1459955854220742656,"Remember to look into $LUNA, the native token for the @terra_money blockchain. 

$LUNA is used for: 
🌕 Stablecoin swaps 
🌕 Staking
🌕 Governance

Learn more here: 👇
https://t.co/TSS5MndbUz",2021-11-14T18:46:14.000Z,2445396642
1459936891336278021,540137605,0,0,4,0,1459955341869867015,@silva_eduardo_ @FynnToTheMoon @PanParagraf @TeamKujira @deadrightdove @NicolasFlamelX @AlphaSeeker21 @TerraBitesPod @terra_money @LearnTerra @coinhall_org @ExTerraFinder No whitelist. 250STT gives you chance to win allocation in lottery. If you want to get guaranteed allocation you need 3000STT.,2021-11-14T18:44:12.000Z,1387130646942920709
1459520800881532937,1428376779568394244,0,0,0,0,1459955302980325376,"@TerraYoda @terra_money """"MinePlex is part of a new crop of fintech projects that are letting consumers have it all, both traditional and modern ..""""
The london economic
@mineplexio - A unique CrossFi project, which is written about in all the most popular media about investments.",2021-11-14T18:44:03.000Z,1181607007113154560
1459738341117624321,1072795518567239680,0,1,0,0,1459955133211713548,@JayHao8 @anchor_protocol @stablekwon @terra_money Where can I learn about these concepts ? APY? Terra Money? Anchor protocol???,2021-11-14T18:43:23.000Z,1382773618908749827
1459954527289937922,,0,0,1,0,1459954527289937922,What’s your thoughts about this ? @cryptomanran is often spot in with his calls #blockchain #NFT #nftgaming #blockchaingaming #playtoearn #metaverse #crypto #Defi @terra_money https://t.co/d22D1zsC5c,2021-11-14T18:40:58.000Z,1364951565224787969
1459927074295070722,206004862,0,0,2,0,1459953778426355716,@GabrielGFoo @astroport_fi @terra_money Very nice thread 👍,2021-11-14T18:38:00.000Z,1329098077416939531
1459938337909731330,1456009031391219717,0,1,3,0,1459951949193920512,@GoochiNFT @terra_money You talking about sneak peaks in the discord or is there something on randomearth like there was for the mint? 👀,2021-11-14T18:30:43.000Z,1396973353781579783
1459938337909731330,1456009031391219717,0,0,0,0,1459951296325341185,@GoochiNFT @terra_money in the discord??? https://t.co/spx53gOyg7,2021-11-14T18:28:08.000Z,374314356
1459738341117624321,1072795518567239680,0,0,1,0,1459951150850101259,"@JayHao8 @anchor_protocol @stablekwon @terra_money #pitbulltoken #pitbull $pit

350k holders 🔥

Next new gem 💎 💥💥💥🚀🚀🚀🚀🚀🚀🚀",2021-11-14T18:27:33.000Z,596426062
1459951135540797444,,1,0,5,0,1459951135540797444,$LUNA is the obvious choice. $UST #LUNAtics @terra_money 🚀🌖 https://t.co/JDoStAVCc8,2021-11-14T18:27:29.000Z,1392802629957427207
1458506533331947527,1308000587452166146,0,2,1,0,1459950602000154633,@Cryp_tino @terra_money @threadreaderapp unroll,2021-11-14T18:25:22.000Z,905442830625144833
1459945511843151873,345117454,0,0,2,0,1459950533494587401,@CryptoBalo @FreddieRaynolds @fraxfinance @terra_money Because if it doesn’t fail $LUNA ⬆️ and the cost of borrowing UST is minimal,2021-11-14T18:25:06.000Z,630641976
1456400658479779843,1022028994772910086,0,2,1,0,1459950512229470209,@terra_money @riskharbor @TwitterSpaces Do you have any date for connecting TerraWallet? Thank you,2021-11-14T18:25:01.000Z,1392372503503380480
1459948844095995905,914061,0,1,5,0,1459950452120895488,"@levie Hey Aaron! Consider this ""new"" chain @terra_money the fees are like .3$ and 20% APR on $UST on @anchor_protocol and buy some $LUNA it's awesome! cc @stablekwon - $5.7 billion locked and growing https://t.co/DmdL9h1LCI",2021-11-14T18:24:47.000Z,740983
1459927074295070722,1326366156173824000,0,0,1,0,1459950305395687424,@TheRyanLion @astroport_fi @terra_money Thanks Ryan! Glad you liked it 🙏,2021-11-14T18:24:12.000Z,206004862
1459945511843151873,1009165539304865794,0,0,0,0,1459950303395078149,"@FreddieRaynolds @fraxfinance @terra_money I’ve liked this play, too",2021-11-14T18:24:11.000Z,630641976
1459945511843151873,1009165539304865794,0,2,0,0,1459950294830358532,@FreddieRaynolds @tbr90 @fraxfinance @terra_money Why be long luna if ust fails?,2021-11-14T18:24:09.000Z,345117454
1459945511843151873,1009165539304865794,0,2,1,0,1459949829434585096,@tbr90 @fraxfinance @terra_money Personally long $LUNA and short $UST.,2021-11-14T18:22:18.000Z,1009165539304865794
1459945511843151873,630641976,0,1,2,0,1459949748094439425,@tbr90 @fraxfinance @terra_money The issue for me is if I have $10M $UST earning in anchor today if there is another scary moment for $LUNA my risk/return for swapping 100% to $USDC for 1 week is negligible. Multiply this by 1000s of investors and eventually there will be a protocol ending bank run scenario.,2021-11-14T18:21:59.000Z,1009165539304865794
1459927074295070722,206004862,0,1,1,0,1459949678171197441,@GabrielGFoo @astroport_fi @terra_money Great thread man thank you 🙏🏻,2021-11-14T18:21:42.000Z,1326366156173824000
1459949596009025542,1380935034,0,1,1,0,1459949618440060928,"I chat about this a bit on @terraspacesorg - https://t.co/S3KHIzY0as

I'm excited to see privacy start making it's way to @terra_money w/ protocols like @ProtocolVoid &amp; @terrabayio 

I think with just these 2 alone, we're gonna start to see a large increase in Terra addresses.",2021-11-14T18:21:28.000Z,1380935034
1459652240726130688,10238632,0,0,0,0,1459949468267261960,@cmaotaku @terra_money @alice_finance @kado_money @stablekwon Won't @kashdefi be available there?,2021-11-14T18:20:52.000Z,1373741602347290630
1459894095996878854,1394751661051052036,0,0,1,0,1459948157400399874,@EdgeProtocol @FynnToTheMoon One more for the list @NicolasFlamelX @TheMoonMidas @TerraLUNADaily @terra_money #LUNAtics $luna,2021-11-14T18:15:39.000Z,17812653
1459945511843151873,1009165539304865794,0,1,5,0,1459948116250173442,"@FreddieRaynolds @fraxfinance I agree with the statement in ""worse case"" scenario validity, but I think it misses how much @terra_money is building out precisely so there is demand for $UST

The efficiency &amp; flexibility of $UST may cause it to end up winning

I’m a fan of both",2021-11-14T18:15:30.000Z,630641976
1459927074295070722,206004862,0,0,0,0,1459947139916648448,@GabrielGFoo @astroport_fi @terra_money So...wen launch?,2021-11-14T18:11:37.000Z,1369870913823412224
1459938337909731330,1456009031391219717,0,1,2,0,1459947079841685506,@GoochiNFT @terra_money Found them in sneak peaks!,2021-11-14T18:11:22.000Z,1442937218075561984
1459927074295070722,1224462477594939393,0,0,1,0,1459945333996224513,@isfreenow @astroport_fi @terra_money I'm glad you found it useful! 😃,2021-11-14T18:04:26.000Z,206004862
1459938337909731330,1456009031391219717,0,0,2,0,1459945268728586240,@GoochiNFT @terra_money Does finding them in your discord count lol https://t.co/5u0Mr3ZQZP,2021-11-14T18:04:11.000Z,955579868112044034
1459927074295070722,206004862,0,1,2,0,1459944504195272704,@GabrielGFoo @astroport_fi @terra_money Thank you for your effort and time! This thread really puts the most relevant information together.,2021-11-14T18:01:08.000Z,1224462477594939393
1459936891336278021,1366420336263245829,0,1,0,0,1459943921434468360,"@FynnToTheMoon @PanParagraf @TeamKujira @deadrightdove @NicolasFlamelX @AlphaSeeker21 @TerraBitesPod @terra_money @LearnTerra @coinhall_org @ExTerraFinder Hey guys, anyone can enter on this one? If I read it correctly I bid 250STT and I have a chance to get some tokens? Or is there a WL?",2021-11-14T17:58:49.000Z,540137605
1459738341117624321,1358437565959921669,0,0,0,0,1459943398924697602,@ah_Luna1000usd @JayHao8 @anchor_protocol @stablekwon @terra_money Cause the SEC lol,2021-11-14T17:56:45.000Z,3068047046
1459927074295070722,206004862,0,0,0,0,1459943173816340486,@GabrielGFoo @jwang815 @astroport_fi @terra_money great thread.  when is the air drop?,2021-11-14T17:55:51.000Z,1388159882667249665
1459738341117624321,1072795518567239680,0,0,0,0,1459942844307812358,"@JayHao8 @OKEx @anchor_protocol @stablekwon @terra_money 🔥$FEG is redefining #DeFi and is providing PASSIVE INCOME TO ALL! The #FEG community welcomes all! Learn more at https://t.co/QKmAZzn6Zb &amp; https://t.co/merwvQAIYW #SmartDefi #SmartLend $ROX #ROXtoken #IAMFEG $USCT #FegArmy  #TeamGorilla #BringingDeFiTogether
♥️🔥",2021-11-14T17:54:33.000Z,1141319956392480768
1459927074295070722,206004862,0,0,0,0,1459942571036262403,@GabrielGFoo @astroport_fi @terra_money super useful thx !!!,2021-11-14T17:53:28.000Z,1319534573173301253
1459938337909731330,1456009031391219717,0,0,0,0,1459942261882384385,@GoochiNFT @terra_money Where do we even look?,2021-11-14T17:52:14.000Z,410358936
1459738341117624321,3068047046,0,1,0,0,1459942052079284225,@lmichaelmarquez @JayHao8 @anchor_protocol @stablekwon @terra_money Why u say that ?,2021-11-14T17:51:24.000Z,1358437565959921669
1459927074295070722,206004862,0,0,2,0,1459941658703929349,@GabrielGFoo @TheMoonMidas @astroport_fi @terra_money Astrochads 🤝,2021-11-14T17:49:50.000Z,1190104092334579712
1459927074295070722,206004862,0,0,4,0,1459941627233980419,@GabrielGFoo @astroport_fi @terra_money Excellent write up. Now I'm even more excited. https://t.co/KdZBEYbzOK,2021-11-14T17:49:42.000Z,1392802629957427207
1459938337909731330,1456009031391219717,0,0,1,0,1459941588013101063,@GoochiNFT @terra_money Looks like theyre in sneakpeak section,2021-11-14T17:49:33.000Z,1388940671705305089
1459938337909731330,1456009031391219717,0,0,2,0,1459941286983655431,"@GoochiNFT @terra_money Cool, good luck everyone. Like winning the lottery",2021-11-14T17:48:21.000Z,1387512938290876426
1459938337909731330,1456009031391219717,0,0,1,0,1459940669095497729,@GoochiNFT @terra_money Super cute,2021-11-14T17:45:54.000Z,1249962094809591808
1459037520520306692,1022028994772910086,0,0,0,0,1459940590473388037,@terra_money Like this logo. https://t.co/QcVMeSFKe3,2021-11-14T17:45:35.000Z,401823454
1459927074295070722,1190104092334579712,0,1,4,0,1459940443286736898,"@MilsteinmAb @TheMoonMidas @astroport_fi @terra_money Thanks milstein, glad you enjoyed it!

100%, $ASTRO will take us for a ride.",2021-11-14T17:45:00.000Z,206004862
1459940188503822340,,0,0,0,0,1459940188503822340,Excited to see where @terra_bots_io goes with the metaverse on @terra_money #LUNAtics https://t.co/drZbXbKB4W,2021-11-14T17:43:59.000Z,138532969
1459938337909731330,1456009031391219717,0,0,1,0,1459940159764451337,@GoochiNFT @terra_money My wallet RN 👇 https://t.co/YR3C2nWye1,2021-11-14T17:43:53.000Z,1415054001880674307
1459938337909731330,1456009031391219717,0,0,1,0,1459940056945229832,@GoochiNFT @terra_money awwwwww...baby googooo 🥰,2021-11-14T17:43:28.000Z,349415601
1459738341117624321,1072795518567239680,0,0,1,0,1459939799943553034,"@JayHao8 @anchor_protocol @stablekwon @terra_money $ISP -  World’s first job platform to integrate built-in #blockchain payment system - #cryptocurrency #LinkedIn version. Both #ETH &amp; #BSC supported.

Utilities
Hiring Packages
Referral
Rewards
Governance
Staking

#ISP
#ISPARMY
#Cryptocurrency
#NFTs
#Metaverse
#BSCGems
@ispolink https://t.co/fU3yjbHe5k",2021-11-14T17:42:27.000Z,1424775240362643456
1459938337909731330,1456009031391219717,0,0,0,0,1459939695068999681,"@GoochiNFT @terra_money Hello 👋
Is this project still open for promotions? I have a proposal for you. Can u send me a DM? Thank you!",2021-11-14T17:42:02.000Z,1438463347331010564
1459938337909731330,1456009031391219717,0,0,1,0,1459939500428124168,@GoochiNFT @terra_money I hope I can find them :),2021-11-14T17:41:15.000Z,1438901523497426946
1459927074295070722,943211139512532994,0,0,1,0,1459939293363785731,@cy_coleman @astroport_fi @terra_money Thanks Coleman! Glad you found it informative!,2021-11-14T17:40:26.000Z,206004862
1459927074295070722,737573942378913794,0,1,3,0,1459939175793246214,"@ChaiwithDeFi @astroport_fi @terra_money You've been missing out ser ;)

https://t.co/rOstQxmTQq",2021-11-14T17:39:58.000Z,206004862
1459738341117624321,1072795518567239680,0,0,0,0,1459939173687861262,@JayHao8 @anchor_protocol @stablekwon @terra_money $REEF 🙏🏻,2021-11-14T17:39:58.000Z,1450121866601971719
1459927074295070722,206004862,0,1,1,0,1459939003109629966,"@GabrielGFoo @astroport_fi @terra_money Fantastic Thread.. Thank You! :-) 

$ASTRO",2021-11-14T17:39:17.000Z,943211139512532994
1459938943223447557,1022028994772910086,2,0,12,0,1459938943223447557,"@terra_money staking rewards match a 30day high at 5.6% following large $LUNA burn / $UST mint

This is driving transaction volume, and of course $UST market cap has risen to its highest ever as @stablekwon &amp; team target &gt;$10B MC by year-end https://t.co/NXzjpio2Pf",2021-11-14T17:39:03.000Z,1439050947880267779
1458786848835309570,1439608646,0,0,0,0,1459938601010176003,"@Crypto_Dep @PancakeSwap @safemoon @FEGtoken @cateclub @chainlink @LaunchPoolXYZ @launchzoneann @UNCX_token @terra_money @yooshi_official Check out #Radix if you want to experience true innovation. The #APEradix event will guide you towards enlightenment. If that isn't enough, maybe the first memecoin on the DLT of the future will change your mind! https://t.co/aHUfF68EWG https://t.co/KZRMskAXSJ",2021-11-14T17:37:41.000Z,2453807083
1459738341117624321,1072795518567239680,0,1,0,0,1459938551978766337,@JayHao8 @anchor_protocol @stablekwon @terra_money Now let’s dump $Luna,2021-11-14T17:37:29.000Z,3068047046
1459938337909731330,,25,21,87,7,1459938337909731330,"Three mutant Goos escaped! They are 1/1 Goochi Goos: #LavaChi, #GoodChi &amp; #BadChi. Can you find them?

One lucky Goochi Goochi owner will get airdropped a one-of-a-kind Goochi Goo. Wallet snapshots will be taken 24 hours prior to the start of #breeding season.

@terra_money #NFTs https://t.co/zryqKeM7JK",2021-11-14T17:36:38.000Z,1456009031391219717
1459927074295070722,206004862,0,0,1,0,1459937773415239683,@GabrielGFoo @astroport_fi @terra_money Great thread!,2021-11-14T17:34:24.000Z,805472737082933248
1459936891336278021,1366420336263245829,0,0,1,0,1459937486378082311,"@FynnToTheMoon @PanParagraf @TeamKujira @deadrightdove @NicolasFlamelX @AlphaSeeker21 @TerraBitesPod @terra_money @LearnTerra @coinhall_org @ExTerraFinder I hope I get a big bag, but if small, it will still make a difference to my future - and if not, I’ll just be your man friday fynn 😎🚀",2021-11-14T17:33:15.000Z,943209768
1459936891336278021,1366420336263245829,0,0,0,0,1459937187026419716,@FynnToTheMoon @PanParagraf @TeamKujira @deadrightdove @NicolasFlamelX @AlphaSeeker21 @TerraBitesPod @terra_money @LearnTerra @coinhall_org @ExTerraFinder Can qrdo touch to 10 in a month?,2021-11-14T17:32:04.000Z,1391464111016448002
1459936891336278021,1366420336263245829,0,1,0,0,1459937133620256772,@FynnToTheMoon @PanParagraf @TeamKujira @deadrightdove @NicolasFlamelX @AlphaSeeker21 @TerraBitesPod @terra_money @LearnTerra @coinhall_org @ExTerraFinder It’s going down and down,2021-11-14T17:31:51.000Z,1391464111016448002
1459936891336278021,1366420336263245829,0,0,0,0,1459937091467591685,@FynnToTheMoon @PanParagraf @TeamKujira @deadrightdove @NicolasFlamelX @AlphaSeeker21 @TerraBitesPod @terra_money @LearnTerra @coinhall_org @ExTerraFinder You told us to buy Qrdo now what to do i am down,2021-11-14T17:31:41.000Z,1391464111016448002
1459927074295070722,206004862,0,1,2,0,1459936370286206976,"@GabrielGFoo @astroport_fi @terra_money Nice thread about $astro. Seems @astroport_fi doesn't have a discord or telegram channel to have discussions with the community.

@astroport_fi would be great if you could start one.

Btw the most important question of all - wen launch?",2021-11-14T17:28:49.000Z,737573942378913794
1456296076458160137,1320822937549742080,0,0,0,0,1459936140576714754,@riskharbor @terra_money How to buy your token?,2021-11-14T17:27:54.000Z,1230473560625307648
1459931074662912001,26256206,0,0,1,0,1459936026043064323,@archon_0x @terra_money @EdgeProtocol Nice pfp....need to get used to the changes tho,2021-11-14T17:27:27.000Z,1375101101679214592
1459794120264744962,1395592077925183499,0,0,0,0,1459935704096514048,@Terrians_ @loop_finance @archon_0x @Josephliow @SmartStake @terra_money @sjpark_TFL @AlphaSeeker21 @martecloud @LunaCpt Undervalued because those NFT LP Bonds haven't hit their platform yet.,2021-11-14T17:26:10.000Z,1393931518733545480
1459927074295070722,206004862,0,1,4,0,1459935627533860869,"@GabrielGFoo @TheMoonMidas @astroport_fi @terra_money Nice thread Gabe. 
Really enjoyed reading it!

I am long $ASTRO as you, cause i think it will be an angular piece for the Terra ecosystem developing.",2021-11-14T17:25:52.000Z,1190104092334579712
1459927074295070722,206004862,0,0,2,0,1459933566637281281,"@GabrielGFoo @astroport_fi @terra_money this thread woke me up, great stuff mate",2021-11-14T17:17:41.000Z,3186479000
1459932746399240203,1446826378981036036,0,0,0,0,1459932746399240203,"@terra_bots_io @terra_money 
which is the best? 🤔 https://t.co/7BaAKGk2ms",2021-11-14T17:14:25.000Z,1124294381811449856
1459932196702232576,,0,0,1,0,1459932196702232576,"I'm not too familiar with the @terra_money ecosystem but this thread really gives a good overview about an AMM which could play a significant role. 

I'd suggest that you definitely would check this out😄.

I'm curious how this will play out for $LUNA and $ASTRO.

$Crypto https://t.co/LAuxxW4YNK",2021-11-14T17:12:14.000Z,1356586217740136448
1459927074295070722,206004862,0,0,12,0,1459932026589614080,@GabrielGFoo @astroport_fi @terra_money Good thread ser. Astro will be big,2021-11-14T17:11:34.000Z,1358927095255232515
1459283241110700034,1022028994772910086,0,1,0,0,1459931692932767744,@terra_money Go get'em! You got them by the cojones,2021-11-14T17:10:14.000Z,1355972053829103616
1459732305979666433,19827341,0,1,2,0,1459931301193007106,@503hicks @terra_money @randomearth_io Yeah let’s do it,2021-11-14T17:08:41.000Z,2932041475
1459927074295070722,206004862,0,0,4,0,1459931268326596615,@GabrielGFoo @astroport_fi @terra_money Great thread and same thesis. A primer on $LUNA and catalysts https://t.co/Iy7UIuqIgF,2021-11-14T17:08:33.000Z,924134005
1459931074662912001,,2,1,29,0,1459931074662912001,Another important #DeFi-base layer coming to @terra_money: protocol-owned customizable money markets by @EdgeProtocol! $LUNA $UST 👇🏻🧵 https://t.co/xs2gmOlRtI,2021-11-14T17:07:47.000Z,26256206
1459927074295070722,206004862,0,0,1,0,1459930910258876427,@GabrielGFoo @astroport_fi @terra_money great thread👏,2021-11-14T17:07:07.000Z,1402330103917563908
1459930007875338246,,0,0,1,0,1459930007875338246,Whoa....read this whole thing... @Redbeard731 @terra_money is the 💰fym..like I said @MoneyMan need to take 250 off that mill and drop it in $LUNA .. 🔥🧘🏿‍♂️🔥Can't wait 2 get my $WHALE BONDS..🤞 https://t.co/8AYNPMQy1h,2021-11-14T17:03:32.000Z,1361706273906053123
1459927074295070722,206004862,0,2,34,0,1459929773069660163,"@GabrielGFoo @astroport_fi @terra_money A lot of effort into this thread, Msia Boleh. Great job 🔥",2021-11-14T17:02:36.000Z,257846146
1459927074295070722,206004862,0,1,30,0,1459927133967425542,"4 / So why does this matter to @terra_money, $LUNA and $UST?

An AMM is the most important primitive and is the core building block of any DeFi ecosystem.

Allowing assets to freely flow in a trustless and capital efficient manner is paramount in a decentralized economy.",2021-11-14T16:52:07.000Z,206004862
