text,in_reply_to_user_id,author_id,conversation_id,created_at,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,id
"You cannot know more than this. 
Follow his tweet. The insider news is out. 

Thanks to @NicolasFlamelX  

Buy #luna now and enjoy the ride to #M°°N with @terra_money  

#2getherWeCan
@FanfuryOfficial https://t.co/1wVRkN2vIG https://t.co/SgVhSLi6du",,59672236,1493432119439212546,2022-02-15T03:48:58.000Z,0,0,1,0,1493432119439212546
@knowhere_art @terra_money Nice Project sir 👍,1438400822040154115,1492545277097431040,1478712916413071363,2022-02-15T03:46:29.000Z,0,0,0,0,1493431495620325376
@RG3KRR9s5roB6m2 @spcpza @kado_money @terra_money @TerraBitesPod @terraspacesorg @TerraCrumbs @anchor_protocol @PrimeTrustCo @stablekwon @sjpark_TFL @Remi_Tetot Nah I’m Australian and managed on the KYC during beta,1384451540975452162,1389537241450434567,1493329269291986948,2022-02-15T03:46:14.000Z,0,2,0,0,1493431430235717633
"@knowhere_art @terra_money project with great potential.The team's dedication and ingenuity with excellent fan support will make this the envy of the crypto world. I am so glad to be part of this.   
 @MDEMON50685080 
@MdMaruf23467257 
@sabbirhasanmd61",1438400822040154115,1488448165896683520,1478712916413071363,2022-02-15T03:44:52.000Z,0,0,0,0,1493431089347833856
"@knowhere_art @terra_money Fantastic project with great potential. The team's dedication and ingenuity with excellent fan support will make this the envy of the crypto world. Glad to be part
@abdul
@hamdi
@sinta",1438400822040154115,1313298893933670401,1478712916413071363,2022-02-15T03:38:40.000Z,0,0,0,0,1493429526223011840
@CuriousPatatito @ZigZagExchange @terra_money how would you even swap native UST on an ETH L2 dex,75126372,1282555699936079876,1493347334784266243,2022-02-15T03:38:11.000Z,0,1,0,0,1493429404361449475
"@knowhere_art @terra_money Wonderful  project, this project is very good and this projector has a lot of attractions, so hopefully the project will be better in the future and the cryptocurrency will be the best. 

@ReynaldiSuryaP3
@AnandaRoyS1 @RenataOlive3",1438400822040154115,1421767840437182468,1478712916413071363,2022-02-15T03:38:07.000Z,0,0,0,0,1493429388838584325
@knowhere_art @terra_money good project,1438400822040154115,1373473327918977024,1478712916413071363,2022-02-15T03:34:32.000Z,0,0,0,0,1493428487163883520
"For those who want to know 

Why @terra_money https://t.co/wAdCwwXBaV",,59672236,1493427720444776450,2022-02-15T03:31:29.000Z,0,0,0,0,1493427720444776450
"@TokenDamo @cosmos @terra_money @cryptocom @THORChain @kadena_io @OasisNetwork_Es @SecretNetwork @ankr @kava_platform Nice project 👍 
@DanielOzoemen13 
@prettypat77 
@JoshuaRSS3 
@johananorok 
@Koo_Crypto 
@Cybertecture 
@PlanetCapitan @ezeifeanyi133 
What do you all think about the cosmos ecosystem?
Kindly Drop your comments!",1316994050940051457,1202121192439734272,1492711132913487873,2022-02-15T03:30:29.000Z,0,0,0,0,1493427467364798467
"@knowhere_art @terra_money excited to participate in this awesome project and I believe it will achieve long and short term results.

@IsefeOnodu
@okunjerry2
@BLAZE2618",1438400822040154115,1209243555224440832,1478712916413071363,2022-02-15T03:30:19.000Z,0,0,0,0,1493427427137429508
"@Shade_Protocol @SecretNetwork @cosmos @terra_money Don't miss out on this opportunity to own #DBA 
#AfriGoMall #DafriGroup #DafriBank.",1431764394464223237,1400907608576376833,1493253802983571464,2022-02-15T03:29:44.000Z,0,0,1,0,1493427277186703362
"@avaxholic @defichain @trondao @avalancheavax @ElrondNetwork @cronos_chain @0xPolygon @osmosiszone @ethereum @harmonyprotocol @BinanceChain @Polkadot @terra_money @klaytn_official The best DeFi that will change your life.
#klaytn #defi 2.1 Launch soon
Web : https://t.co/LWzxp0ruJf
Medium : https://t.co/ip1HYC9DJh
Discord : https://t.co/uQX11N2J1S https://t.co/KA7dTKLrD7",1392040970431074309,1367276876616536079,1491456609293201410,2022-02-15T03:23:36.000Z,0,0,0,0,1493425735201357826
@knowhere_art @terra_money Good luck team! I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best.@Litonbal1 @LisanLi3 @AkandaJahid @Mdsaju39760129 @NahimAhmed16 #BSC #Airdrop #DeFi #Polygon #Avax #BTC #Solana,1438400822040154115,1374567865546776581,1478712916413071363,2022-02-15T03:23:22.000Z,0,0,0,0,1493425676955025408
@Terragon_ @FynnToTheMoon One more for the list @NicolasFlamelX @TheMoonMidas @TerraLUNADaily @terra_money #LUNAtics $luna,1455964758901989387,17812653,1493392135688581121,2022-02-15T03:22:01.000Z,0,0,0,0,1493425336062726145
@arthuryeti @terra_money also contact @RichardRobinson who is with Animoca and based there..,1323842581768204288,1323842581768204288,1493150493530804226,2022-02-15T03:20:09.000Z,0,0,1,0,1493424866057281536
@Crypto_Dep @EverRise @KMehrabi @SafemoonWarrior @PancakeSwap @catecoin @FantomFDN @Shib_nobi @SeedifyFund @zilliqa @terra_money @dig_chain @DeFiForYou #DFY #Digchain #physhicalNFTs #Lending #HardNFT go to the moon,1439608646,1420775149121392642,1491711743743205378,2022-02-15T03:19:13.000Z,0,0,0,0,1493424634133639171
"@knowhere_art @terra_money Good luck team! I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best.
@niladro_nil
 
@wahidar0
 
@njelma1",1438400822040154115,1457378046978117633,1478712916413071363,2022-02-15T03:18:55.000Z,0,0,0,0,1493424558392868864
@wencol5 @terra_money Never fall in love w an investment,3908383092,1464658982212149255,1493358188669792259,2022-02-15T03:18:48.000Z,0,0,0,0,1493424526276763649
"Why did @pangolindex push @terra_money’s $UST as our primary stable coin on our platform?

Today the choice is between a backed stable coin and an algorithmic stable coin. If I consider a backed stable coin, it’s one that has physical reserves that back the value of the coin.",,23165105,1493424506425462785,2022-02-15T03:18:43.000Z,46,9,219,7,1493424506425462785
https://t.co/3KRqaA0uc8 @terra_money @stablekwon interesting comparison to #Singapore as the #platform-country,101261813,101261813,1493084900139798535,2022-02-15T03:18:23.000Z,0,0,0,0,1493424422530654208
@arthuryeti @terra_money We have an OffChain Bali chapter there with gatherings of blockchain people every month.. you may get some support there.. https://t.co/8JNeWKumIv,47754498,1323842581768204288,1493150493530804226,2022-02-15T03:17:23.000Z,0,1,1,1,1493424172025860100
"@knowhere_art @terra_money The project is great and this projector has a strong team, so hopefully the project will be better in the future and the cryptocurrency will be the best",1438400822040154115,1480388080255131649,1478712916413071363,2022-02-15T03:16:51.000Z,0,0,0,0,1493424035144687617
The hottest projects on #Terra blockchain. #ust @ARTSY_APES @Skeleton_punks @SntntStudios @anarchists_nft @Smoked_Ape @LunaLionsNFT @HungryWolfNFT @luart_io @terra_money @TerraLUNADaily https://t.co/odLpwQK8qc,,1112898025842651136,1493423991544901635,2022-02-15T03:16:40.000Z,1,0,4,0,1493423991544901635
"@HaowiWang @ZigZagExchange @terra_money https://t.co/h3fq88L4GN

Click the above link and follow the procedures to be able to deposit  successfully",1133936042170437632,1493413741924208644,1493347334784266243,2022-02-15T03:07:51.000Z,0,0,0,0,1493421773211136003
@MarcoStellisano @jusoo_um @kado_money @terra_money @TerraBitesPod @terraspacesorg @TerraCrumbs @anchor_protocol @PrimeTrustCo @stablekwon @sjpark_TFL @Remi_Tetot Use Newton / Luna / Terra Station / Swap to UST,458801904,1255636504690507777,1493329269291986948,2022-02-15T03:06:27.000Z,0,0,0,0,1493421421460078595
"@knowhere_art @terra_money Nice project ever with great potential. congratulations to the team for their efforts and dedication and highly appreciated the visionary thought of the projector and it will create history 
@jagustinmaza 
@indra70326247 
@bahrul881",1438400822040154115,1372925082251661316,1478712916413071363,2022-02-15T03:06:25.000Z,0,0,0,0,1493421412560027649
@ttlg_crew @terra_money How is that an arb? What you’re showing is just price movements ?,1413223598148530179,51714425,1493348776983117832,2022-02-15T03:03:33.000Z,0,0,0,0,1493420690107924481
"I'm sure in the future it will be more advanced and growing 
Introducing Knowhere Creator✨
🎨A simple-to-use website for any artist to mint NFTs on @terra_money
Learn more: https://t.co/RP0lJuY2jF
#LUNAtics $UST $LUNA #NFTMarketplace https://t.co/nEqDdR9fB6",,1457201730085548036,1493420475115925506,2022-02-15T03:02:42.000Z,0,0,0,0,1493420475115925506
@kado_money @terra_money @TerraBitesPod @terraspacesorg @TerraCrumbs @anchor_protocol @PrimeTrustCo @stablekwon @sjpark_TFL @Remi_Tetot When we going to be able to onboard INR???,1348866857672069123,291029312,1493329269291986948,2022-02-15T03:02:14.000Z,1,1,1,0,1493420357453496320
"@knowhere_art @terra_money Hopefully it will be the best project,be an honest project and be liked by people,move forward never backward!!!!

@Myothawtar6
@Aungnai58527550
@theinoo56217760

#LUNAtics $UST $LUNA #NFTMarketplace",1438400822040154115,1366280974846230530,1478712916413071363,2022-02-15T02:58:14.000Z,0,0,0,0,1493419352238202881
@knowhere_art @terra_money Good,1438400822040154115,1103691315936583682,1478712916413071363,2022-02-15T02:57:22.000Z,0,0,0,0,1493419131776897026
@buperac Move to @terra_money and @anchor_protocol and enjoy not being poor,768160820,365712766,1493354544486490116,2022-02-15T02:56:42.000Z,0,0,0,0,1493418967628713984
"@knowhere_art @terra_money Awesome project, I really like it and I hope this project can develop and be successful in the future

@DanisSutiono @alghifarih4 @ridwansasuwuk",1438400822040154115,1313443216037797889,1478712916413071363,2022-02-15T02:51:56.000Z,0,0,0,0,1493417765687816192
$LUNA $LUNAUSDT #TERRA @terra_money - Weekly: Has the basic bullish trend slowed or is it lacking in power? The short term does not yet offer any information that would allow us to anticipate a... https://t.co/KhDKOosTGv,,2811966313,1493417386166427648,2022-02-15T02:50:25.000Z,0,0,0,0,1493417386166427648
"@knowhere_art @terra_money Very2 bullish guys this project
@Dindapc1
@Nupi28224291
@AldiAhmadRomad1
#LUNAtics $UST $LUNA #NFTMarketplace",1438400822040154115,1361267116821737473,1478712916413071363,2022-02-15T02:49:37.000Z,0,0,1,0,1493417182549536769
"@knowhere_art @terra_money Project is very good,
the whitepaper is also very clear,
I hope your project can be successful and successful in the future,
I also hope the community can grow even bigger than now",1438400822040154115,782974661449555968,1478712916413071363,2022-02-15T02:48:16.000Z,0,0,0,0,1493416843163287552
"@knowhere_art @terra_money wow big project airdrop giveway always supporting 🔥🔥🔥
@Sohaghossain09 @sobuz59839744 
#Airdrop #NFTs",1438400822040154115,1454165125250764803,1478712916413071363,2022-02-15T02:46:43.000Z,0,0,0,0,1493416454745919488
"@knowhere_art @terra_money join guys 
@Lismalika3 
@ngabunga2 
@LatteSpikee",1438400822040154115,1487636637115101187,1478712916413071363,2022-02-15T02:46:11.000Z,0,0,0,0,1493416321312526339
"So I ask you to ponder this… Given the opportunity that is set in front of you with the vaults going live soon, will you take the dive to become the Whale you deserve to be. @WhiteWhaleTerra @terra_money #LUNAtics https://t.co/TqJ1CPqakV",1467890110687494161,1467890110687494161,1493416098548662273,2022-02-15T02:45:39.000Z,0,0,5,0,1493416183781105666
"$UST is just the first stage in the roll out of white whale and more vaults will be added ( $luna.... ). On top of their amazing planned product, did we mention that @WhiteWhaleTerra  also managed to host the first and very successful LBP event on @terra_money.",1467890110687494161,1467890110687494161,1493416098548662273,2022-02-15T02:45:32.000Z,0,1,3,0,1493416156291600388
"We think this is one the utmost tasks that need to be undertaken in the @terra_money  ecosystem.... With $UST greater adoption it is important to ensure that $UST stays pegged in all market conditions. If we can’t keep $UST to the Peg,",1467890110687494161,1467890110687494161,1493416098548662273,2022-02-15T02:45:25.000Z,0,1,3,0,1493416127548039171
"Protect the Peg!.. for people who don't know, White Whale plans to operate first by protecting the $UST Peg on @terra_money.",1467890110687494161,1467890110687494161,1493416098548662273,2022-02-15T02:45:25.000Z,0,1,3,0,1493416125786476547
"@knowhere_art @terra_money The project is implemented professionally and has a clear development plan. Made by a very professional and experienced team. Without doubt, this is one of the best project. 
@laras1298 
@RNursabila 
@RiskaNabilah2",1438400822040154115,1688308375,1478712916413071363,2022-02-15T02:42:20.000Z,0,0,0,0,1493415352323420162
"@knowhere_art @terra_money Very good project.
Congratulations on the success and launch of the program, Hopefully it will be successful and soar above the average and compete... @theminions9702 @Muhamad88317614  @YTohher",1438400822040154115,1234355058042499075,1478712916413071363,2022-02-15T02:40:40.000Z,0,0,0,0,1493414932205150210
@knowhere_art @terra_money bring me to moon sir,1438400822040154115,1443183079082774528,1478712916413071363,2022-02-15T02:39:23.000Z,0,0,0,0,1493414609830969344
"@hodl4_joy @terra_money Absolutely. It can be pegged to any stable.  The concept of flat, yet interest building, holds.  Not a 'store of value a la neta, but easy to hold money virtually, that doesn't deviate every second violently like traditional crypto.",1347824792708276224,1390158312990195713,1493412655427723273,2022-02-15T02:38:44.000Z,0,0,1,0,1493414442339606530
"@SweetBacon13 Whats crazy is @terra_money is way more then $Ust, we have so many different countries fiat pegged stables. 

I just find that to be interesting since obviously $Ust gets all the attention.",1390158312990195713,1347824792708276224,1493412655427723273,2022-02-15T02:34:40.000Z,0,1,0,0,1493413421882220544
"Come to know more about $LUNA and @terra_money!

#Terra #Blockchain #Cryptos #cryptocurrency #cryptocurrencies https://t.co/JCWjUonnRd",,1046288767630245888,1493413375141122048,2022-02-15T02:34:29.000Z,0,0,4,0,1493413375141122048
@terra_money $luna already connected with @THORChain $rune. Alright.,1022028994772910086,225703492,1493410312238014464,2022-02-15T02:22:19.000Z,0,1,0,0,1493410312238014464
@SDLC420 @FynnToTheMoon One more for the list @NicolasFlamelX @TheMoonMidas @TerraLUNADaily @terra_money #LUNAtics $luna,1481276588008292352,17812653,1493240849572024328,2022-02-15T02:22:17.000Z,0,0,1,0,1493410304557989894
"@jusoo_um @MarcoStellisano @kado_money @terra_money @TerraBitesPod @terraspacesorg @TerraCrumbs @anchor_protocol @PrimeTrustCo @stablekwon @sjpark_TFL @Remi_Tetot Absolutely! But with smaller amount Newton is a good option. For larger amount, my on-ramp choice was Paytrie but I will certainly use Kado now.",1449798370734772224,1361125837853102083,1493329269291986948,2022-02-15T02:19:24.000Z,0,0,2,0,1493409577546756100
"@Bitcoinbeach @maxkeiser https://t.co/VLU3JZRoaw

Control your own $$$$$$. 
@terra_money 
@cosmos 
@avalancheavax 
@0xPolygon",1158640986181890049,1365285273396015113,1493401089433120770,2022-02-15T02:17:55.000Z,0,1,0,0,1493409205335769093
"@DefiSpecter @THORChain @terra_money ""Might be,"" yes.
Because: #privacy 
$RUNE + $XHV = DEFINITELY the most important event for DeFi this year.",1420491568759312384,1363363234384928768,1493194122911522819,2022-02-15T02:09:17.000Z,4,0,20,0,1493407031830757376
"@ProjectSerum @wormholecrypto @PsyOptions @terra_money @AtrixProtocol @PythNetwork “Keep going. Be all in.
Buy the dip , buy $dexa",1286548095027703808,1038114238307303424,1493286629649362948,2022-02-15T02:06:56.000Z,0,0,0,0,1493406440077234179
"@kado_money @terra_money @TerraBitesPod @terraspacesorg @TerraCrumbs @anchor_protocol @PrimeTrustCo @stablekwon @sjpark_TFL @Remi_Tetot How secure is my SSN? Would like more info on this. Otherwise, this is awesome. Can’t wait to buy.",1348866857672069123,984247261730189312,1493329269291986948,2022-02-15T02:05:47.000Z,0,0,0,0,1493406150330511361
@SaintSat0shi @terra_donig @wolfcontract Do Kwon is the founder of @terra_money and visionary behind $Luna,945130457661816832,1246539532654088192,1493332365267157003,2022-02-15T01:55:14.000Z,0,0,2,0,1493403496384647168
@Ahmed55041293 @VivaStakingPool @terra_money @Vitamin_Coin I think you can get it on kucoin,1359167557178171399,1354868704329216000,1493395777552592899,2022-02-15T01:52:36.000Z,0,1,0,0,1493402836411064322
@VivaStakingPool @terra_money @Vitamin_Coin Why not $Viva for $ust?,1452783733380157447,1354868704329216000,1493395777552592899,2022-02-15T01:52:09.000Z,0,1,3,0,1493402719230599173
@jserio2 @0xPolygon @MetisDAO @quant_network @terra_money Bitcoin,2482110090,1217503190670872576,1493393024218537986,2022-02-15T01:48:59.000Z,0,0,0,0,1493401925282324480
@kado_money @terra_money @TerraBitesPod @terraspacesorg @TerraCrumbs @anchor_protocol @PrimeTrustCo @stablekwon @sjpark_TFL @Remi_Tetot What about offramp?,1348866857672069123,117609274,1493329269291986948,2022-02-15T01:45:17.000Z,0,0,0,0,1493400994087989248
"@kado_money @JayJaboneta @terra_money @TerraBitesPod @terraspacesorg @TerraCrumbs @anchor_protocol @PrimeTrustCo @stablekwon @sjpark_TFL @Remi_Tetot My portfolio's red
Even the chips, blue

I'm sick from these waves,
But I've heard there's an island,
Haven't you?",1348866857672069123,1437827832193843207,1493329269291986948,2022-02-15T01:35:17.000Z,0,0,0,0,1493398477627265024
"@loop_finance @terra_money @Breach_GG @SpecialistOG77 Unleash the gamified social metaverse on @terra_money with @breach_gg! 🌙🌐

Want more info? 👇

✨ READ: https://t.co/a6uQmgMQCp by @SpecialistOG77 | $LOOP $UST $LUNA",943411094499946497,1492377498226593792,1492684706026078209,2022-02-15T01:33:28.000Z,0,0,0,0,1493398019676401668
"@ftx_us needs the direct deposit feature like @coinbase and @ln_strike, and it’s a done deal to switch over as a primary bank. We also need @terra_money UST on FTX @SBF_FTX #UST #Banking #FTX #banks #Finance #btc #Bitcoin #crypto",1250668016087429121,1325283468704698368,1493397969613295617,2022-02-15T01:33:16.000Z,0,0,0,0,1493397969613295617
@TheMoonMidas @arthuryeti @terra_money @superphly How about cairo ?,535662615,438617669,1493150493530804226,2022-02-15T01:30:56.000Z,0,0,1,0,1493397379957108736
@terra_money is now on #vite time to stake your $UST and earn some healthy $VITC. Thanks to @Vitamin_Coin for making this possible. #TerraLuna #luna #ust #vitc ⚡ https://t.co/nTxhU7mbpM,1022028994772910086,914388820992258048,1493397094656196610,2022-02-15T01:29:47.000Z,0,0,0,0,1493397094656196610
@wencol5 @terra_money Same,3908383092,19207319,1493358188669792259,2022-02-15T01:29:36.000Z,0,0,9,0,1493397044643434501
@VivaStakingPool @terra_money @Vitamin_Coin Where to get $UST?,1452783733380157447,1359167557178171399,1493395777552592899,2022-02-15T01:28:06.000Z,0,3,3,0,1493396667961389059
"@Terra0746 @OECnetwork @BinanceChain @ethereum @terra_money @News_of_oec @bsc_daily @news_of_bsc @BSCTimes @OntologyNetwork We're saying it's available to lend and borrow on our @ethereum flashpool, with pretty cool returns for supplying.",130411216,1297806627723079680,1493148976714948609,2022-02-15T01:26:22.000Z,0,0,2,0,1493396234207301635
"This is called livin' the life! 

Stake $UST and earn $VITC! 

Y'all have more than 3 days to get ready, so get ready!!!

@terra_money @Vitamin_Coin 

#vivalavida #stakingpool #rewards #cryptocurrency #vite https://t.co/LggTFfXKpJ",,1452783733380157447,1493395777552592899,2022-02-15T01:24:33.000Z,8,5,33,3,1493395777552592899
"In 10 years time, which crypto project will be know as the biggest steal we all should have bought more of.

@0xPolygon $matic @MetisDAO $metis $eth #Ethereum $lrc #ETH @quant_network @terra_money $Luna",,2482110090,1493393024218537986,2022-02-15T01:13:37.000Z,0,1,1,0,1493393024218537986
"📰News
-@LensProtocol unveiled
-@terra_money x @Nationals 
-DOJ recovers 94k BTC from 2016 Bitfinex hack
-@opensea launches venture arm
-@SuperBowl crypto ads: @FTX_Official w/ Larry David for the content &gt; @coinbase's QR in my books (halftime show was also🔥)",1224717188780695559,1224717188780695559,1493392518586662913,2022-02-15T01:11:37.000Z,0,1,1,0,1493392519714934784
"@knowhere_art @terra_money It’s very #good project and #strong #team.🎉🎉🥳🥳🥳
I am very #happy to be #participating in this project. I hope this #project will gain more #popularity in the #future.🥳🥳

@HridoyS12921988
@Jeet76699538
@Raju50397099",1438400822040154115,1434764403438538756,1478712916413071363,2022-02-15T01:08:14.000Z,0,0,0,0,1493391668518658049
"@pronewchaos @5am0036 @VivaStakingPool @vitelabs @Vitamin_Coin @ViteBizDevComms @ViteXExchange @Yeicrypto @Chinoman10_ @terra_money Wow thanks for the info, I have to create an account there, I’ve never used bridge terra☺️",575008003,1368909987658014721,1493339062454861825,2022-02-15T01:05:56.000Z,0,0,0,0,1493391092078817292
"@CryptoJuanan @5am0036 @VivaStakingPool @vitelabs @Vitamin_Coin @ViteBizDevComms @ViteXExchange @Yeicrypto @Chinoman10_ @terra_money There's another way. Just buy $BUSD on Binance, withdraw it. Trade to UST on Pancake Swap, transfer via https://t.co/XQsBxrVTd6 to TS wallet. Then send native UST to Vite. :D",1368909987658014721,575008003,1493339062454861825,2022-02-15T01:04:10.000Z,0,2,3,0,1493390646668791809
"@knowhere_art @terra_money I'm very enthus because this is an excellent project,go the moon @maahbub12
@bijoy9090 @rajibbhanga",1438400822040154115,1230738832884031489,1478712916413071363,2022-02-15T01:02:46.000Z,0,0,0,0,1493390292648480770
@pronewchaos @5am0036 @VivaStakingPool @vitelabs @Vitamin_Coin @ViteBizDevComms @ViteXExchange @Yeicrypto @Chinoman10_ @terra_money I bought some at binance but transfers current disable 😂😂😂 they don’t want me to stake my $UST into #vitex,575008003,1368909987658014721,1493339062454861825,2022-02-15T01:00:39.000Z,0,2,2,0,1493389759112220675
@CryptoJuanan @5am0036 @VivaStakingPool @vitelabs @Vitamin_Coin @ViteBizDevComms @ViteXExchange @Yeicrypto @Chinoman10_ @terra_money $UST is so valuable nobody wants to sell. :D,1368909987658014721,575008003,1493339062454861825,2022-02-15T00:59:55.000Z,0,1,3,0,1493389576227856385
"@Nil__dao Had a crypto crush with @terra_money , and always with u ❤️",1445434327387488262,1376414865565261827,1493279991710339076,2022-02-15T00:59:47.000Z,0,0,0,0,1493389542774099970
"4/ New Money Directly to @terra_money !!! 🚀🌖 

Just think about all the new money that will flood directly into @terra_money with @kado_money  , printing $UST, burning, and buying $LUNA, and flying all over Web3 with the lowest fees!!!",1252699403619635203,1252699403619635203,1493389408116088832,2022-02-15T00:59:17.000Z,0,1,0,0,1493389417079316480
@avaxholic @avalancheavax @ethereum @BinanceChain @terra_money @FantomFDN @solana @0xPolygon @trondao @cronos_chain @ElrondNetwork @SwapdexO SDX DEX | DEFI | NFT | OWN CHAIN | SUBSTRATE | WEB 3.0 | LEND &amp; BORROW | LAUNCHPAD | DEX | FARMING - DISRUPTIVE DEFI INNOVATION PROJECT LAUNCHING ON BSC https://t.co/6DoYOPnvHf,1392040970431074309,1227258126727991297,1493176971224023041,2022-02-15T00:58:57.000Z,0,0,0,0,1493389332064858114
@arthuryeti @terra_money In! Keep me in the loop ser https://t.co/G40sCSevHr,47754498,1330060420317646854,1493150493530804226,2022-02-15T00:57:52.000Z,0,0,1,0,1493389059083112449
@nevafazeme @kado_money @terra_money @TerraBitesPod @terraspacesorg @TerraCrumbs @anchor_protocol @PrimeTrustCo @stablekwon @sjpark_TFL @Remi_Tetot Same! Pretty stoked about this thing 🤩,3234294942,6713082,1493329269291986948,2022-02-15T00:51:31.000Z,0,0,2,0,1493387463372513284
@spcpza @kado_money @terra_money @TerraBitesPod @terraspacesorg @TerraCrumbs @anchor_protocol @PrimeTrustCo @stablekwon @sjpark_TFL @Remi_Tetot Same here.. seems like US only 😢,318390799,1384451540975452162,1493329269291986948,2022-02-15T00:49:42.000Z,0,1,1,0,1493387004628717571
"@sm11son @PoppinPuffins @terra_money I dunno, the “arts” r pretty shoddy",343714161,1373451354673446920,1493162507531337730,2022-02-15T00:49:34.000Z,0,0,0,0,1493386970936053767
"@ZigZagExchange @terra_money Not native $UST...

Yawn.",1429883723307110434,75126372,1493347334784266243,2022-02-15T00:49:30.000Z,0,2,0,0,1493386955589132288
"@kieran_eth @infosecanon If the government can seize $btc, they can seize your $eth likely as well. And $eth is a sad old boomer layer, just finish it off and join the @terra_money network already!

$Luna $Ust",1374754215336108036,1347824792708276224,1493307872536514562,2022-02-15T00:48:39.000Z,0,0,0,0,1493386740131938307
@wencol5 @terra_money oh yes,3908383092,1335388331627208704,1493358188669792259,2022-02-15T00:46:46.000Z,0,0,0,0,1493386266662084611
@arthuryeti @terra_money Oh man if I knew how to code I would be so there haha,47754498,1595691014,1493150493530804226,2022-02-15T00:33:51.000Z,0,0,1,0,1493383017603420160
"@thorstarter @detf_official LFG @thorstarter
since i move my token on @terra_money it is paradise 😍
dont keep your $xrune on eth network 💩
#LUNATIC  #COSMONAUTS
Interoperability is the future 💯
$LUNA $RUNE $KDA $XRUNE $QRDO $FLUX $ATOM  $XHV  $OSMO $SCRT $AKT $JUNO $STARS $NAKA https://t.co/BcHaB3x62O",1382331459659255819,1397043227350290433,1492182072072544256,2022-02-15T00:29:54.000Z,0,0,3,0,1493382023511437315
@kado_money @terra_money @TerraBitesPod @terraspacesorg @TerraCrumbs @anchor_protocol @PrimeTrustCo @stablekwon @sjpark_TFL @Remi_Tetot Is it a minimum deposit of $1000? Can't seem to change the amount,1348866857672069123,1252699403619635203,1493329269291986948,2022-02-15T00:27:48.000Z,1,2,1,0,1493381495049834501
"@lexavellino @ArelAvellino @cosmos @thestrangeclan ia going to be next axis on @cosmos
@DerbyStars_HQ on @terra_money
#LUNATIC  #COSMONAUTS
Interoperability is the future 💯
$LUNA $RUNE $KDA $XRUNE $QRDO $FLUX $ATOM  $XHV  $OSMO $SCRT $AKT $JUNO $STARS $NAKA https://t.co/O0OO2pRDli",78769878,1397043227350290433,1493320030116888580,2022-02-15T00:26:45.000Z,0,0,2,0,1493381231777566722
@5am0036 @VivaStakingPool @vitelabs @Vitamin_Coin @ViteBizDevComms @ViteXExchange @pronewchaos @Yeicrypto @Chinoman10_ @terra_money I would like to buy some $UST to stak them but there are no sell orders 🤣🤣 https://t.co/On0fUNAnua,1414329237054570501,1368909987658014721,1493339062454861825,2022-02-15T00:24:02.000Z,0,1,2,0,1493380547443367940
"@knowhere_art @terra_money This project is implemented professionally and has a clear development plan.
 Made by a very professional and experienced team. Without doubt, this is one of the best project!🔥🔥
@Anass069 
@ashely_33
@matinacz",1438400822040154115,1483103760549306369,1478712916413071363,2022-02-15T00:23:38.000Z,0,0,0,0,1493380446230650880
"This is what @terra_money was made for.

This is a chance for @stablekwon to become a Canadian hero &amp; household name. It's go time.

devs do sumfing https://t.co/TodgoAJ7m1",,1372021428439056392,1493380201589665795,2022-02-15T00:22:40.000Z,0,0,0,0,1493380201589665795
@realDailyWire The elites are going to just force us to go #DeFi @terra_money @stablekwon,4081106480,1448131895619989506,1493354504346955776,2022-02-15T00:20:41.000Z,0,0,1,0,1493379704606367760
@kado_money @terra_money @TerraBitesPod @terraspacesorg @TerraCrumbs @anchor_protocol @PrimeTrustCo @stablekwon @sjpark_TFL @Remi_Tetot @tlagomi provided the link in another tweet : https://t.co/vYrX8iluxp,1433933824363163649,1433933824363163649,1493329269291986948,2022-02-15T00:18:11.000Z,0,0,1,0,1493379073472864257
@kado_money @terra_money @TerraBitesPod @terraspacesorg @TerraCrumbs @anchor_protocol @PrimeTrustCo @stablekwon @sjpark_TFL @Remi_Tetot I can’t seem to pass kyc on kado. Is it US only?,1348866857672069123,318390799,1493329269291986948,2022-02-15T00:07:24.000Z,0,3,2,0,1493376358285656064
@Olivier_Lambert @gegelsmr2 @terra_money Joke 🤣🤣🤣,116319567,2440805947,1493356743845363712,2022-02-15T00:05:59.000Z,0,0,1,0,1493376003611234311
@hodl_adu @gegelsmr2 @terra_money Jesus man. Just look at my latest tweet 😂,2440805947,116319567,1493356743845363712,2022-02-15T00:05:34.000Z,0,1,1,0,1493375898816552961
"#LUNAtics has anyone else found this NFT drop transaction in their wallet history this morning?
https://t.co/0cA8gCsZxW……

Weirdly, the token and recipient id is the same. 🤔 $LUNA $UST @terra_money",,1309199292310020099,1493375742620540932,2022-02-15T00:04:57.000Z,0,0,1,0,1493375742620540932
@hodl_adu @gegelsmr2 Download terra station and use UST if you really need a stablecoin. @terra_money https://t.co/wK0Wkm85Yu,2440805947,116319567,1493356743845363712,2022-02-15T00:02:52.000Z,0,1,0,0,1493375219129532419
